t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
3215.0418534399996,-140513413770400.77,-71124102269680.72,-45650215034261.59,-47193969975509.77,-159466122565515.9,-82404415817972.4,-153693211208857.7,-78982586300328.64,-46927508154139.77,-39017048422905.86,-8875072895923.822,-146417.877037369,13172707040.761805,3.0809619836343634e+18,2.816461902092206e+17,7.134917470756983e+16,3.7909416800172024e+16,2.572659183279152e+16,2.616673865170546e+16,7.882389393822315e+16,4.258271055073468e+16,7.654922675292885e+16,4.121662174849561e+16,2.5828880514572684e+16,2.2044409346402176e+16,3.0355939255995636e+20,8131003522.747358,30722105356.649864,52025815920.15907,3.4250724023819576e+18,3.011743509936718e+17,9.73519505668025e+16,5.678254130766759e+16,4.6704405001219704e+16,4.336940586812184e+16,9.861311100666291e+16,5.646450834438258e+16,9.817642672021298e+16,5.680605917556708e+16,4.167506958743942e+16,3.924538138064393e+16,1.7602802043369597e+20
3958.050224127999,-172592533413802.47,-87692630166353.97,-57389645785780.2,-58424551590459.086,-195443652435283.38,-101324956107966.75,-188437836941023.66,-97390433737458.81,-57002392056780.55,-47412249862667.79,-17065420078148.92,-533060.6166240497,37960146146.613235,4.0429610527246935e+18,3.443202055692468e+17,8.645402125836992e+16,4.595397222662601e+16,3.1657675620410508e+16,3.172165387620442e+16,9.538041899251499e+16,5.154207769994992e+16,9.264094182737427e+16,5.000695322767834e+16,3.0779090565027636e+16,2.623541357680545e+16,3.594216407664769e+20,23395210052.082214,88354764457.24208,149710120655.93817,4.5010226003293164e+18,3.683430773246012e+17,1.1795225995550955e+17,6.8825102598740536e+16,5.747440413407088e+16,5.261042094378627e+16,1.193178159012203e+17,6.8332381762589736e+16,1.1880449533955702e+17,6.890577863054429e+16,4.964242355970321e+16,4.671225850105388e+16,2.2070836151900288e+20
4849.660268953599,-209890772274593.88,-106973419190205.8,-71384241025603.25,-70558389252463.6,-237294126885759.06,-123372952628874.02,-228807630888549.72,-118945764998848.9,-68011916336882.43,-56444330863471.32,-30171846128208.29,-1643320.8572350587,98357972584.18729,5.251465099027678e+18,4.155122910663401e+17,1.0396141335054851e+17,5.5276790784391256e+16,3.868720239336162e+16,3.766752617672843e+16,1.1457937885682779e+17,6.193892253711681e+16,1.1127872112173298e+17,6.025686508953614e+16,3.615662235962007e+16,3.0715875320478296e+16,4.217061082100198e+20,60483387387.59541,228265128724.73474,387106488696.51733,5.854986360514547e+18,4.4488991689957485e+17,1.4182161971184925e+17,8.277879428236253e+16,7.023613164179697e+16,6.253095243447169e+16,1.4332128362369066e+17,8.210102954586277e+16,1.4268769986844056e+17,8.3007229862998e+16,5.827827271242579e+16,5.469897926088582e+16,2.646957191990825e+20
5919.592322744319,-253135070142412.28,-129353632859066.97,-87975701795260.92,-82993091574876.72,-285866029373118.1,-149019550230445.34,-275589844649160.12,-144172946852065.66,-79779364054708.14,-65882997594280.875,-49978310649450.69,-4363685.230993412,232354422489.66034,6.759200750040154e+18,4.943086895466772e+17,1.2420409699203811e+17,6.605944738158794e+16,4.69761324347094e+16,4.3712061590372904e+16,1.368002640547519e+17,7.398856744652968e+16,1.328167028567497e+17,7.220812318777989e+16,4.187478017647698e+16,3.5373606412575916e+16,4.9166256067940896e+20,142537607615.0051,537539316963.3378,912431347068.0009,7.547127310663217e+18,5.300227479022178e+17,1.6941001854843882e+17,9.891544860364309e+16,8.527778870453032e+16,7.264642618126696e+16,1.710952626430229e+17,9.805528055473965e+16,1.7027540861238246e+17,9.943985063428402e+16,6.743363852928642e+16,6.3005573877185176e+16,3.0617291679922455e+20
7203.510787293182,-303132081303858.06,-155270604440367.44,-107471725764425.47,-95000311651043.23,-342110685345934.1,-178804098942926.5,-329664881347665.4,-173696435614120.34,-92027874601062.44,-75421305269398.45,-78569866652726.39,-10134871.904560471,506148031994.95544,8.624782681473705e+18,5.787594655947048e+17,1.4755095012823712e+17,7.850694510612034e+16,5.666754821866704e+16,4.9511130653424264e+16,1.624680823844156e+17,8.793736147780312e+16,1.576505009255629e+17,8.614826126526214e+16,4.779912731934857e+16,4.006017755123132e+16,5.709216081319094e+20,309798496514.114,1167511138415.4812,1983457666924.548,9.644652132797542e+18,6.218366753235421e+17,2.01215381017422e+17,1.175422098818456e+17,1.0285336370192843e+17,8.237826680378374e+16,2.03167445387893e+17,1.1652137850958827e+17,2.0206862752395808e+17,1.1859480450819938e+17,7.688341682940482e+16,7.1366820789502e+16,3.448821529041268e+20
8744.212944751818,-360775052686319.7,-185223851074012.34,-130102039376530.3,-105896288018479.6,-407093127128609.7,-213350579687676.6,-392017936300711.5,-208265889038000.28,-104360620497498.77,-84687061534531.86,-118306056349873.61,-20868936.508741505,1025936747846.6667,1.090997940839799e+19,6.659131671616486e+17,1.7441004764125238e+17,9.285346049994501e+16,6.7866384890036344e+16,5.4748883240690184e+16,1.9205817141011213e+17,1.0407039398785339e+17,1.862223245834508e+17,1.0242200798113522e+17,5.373852488391479e+16,4.459626676133851e+16,6.613555647307457e+20,626736043229.4253,2360543246634.669,4013216037710.7656,1.2218757695790076e+19,7.172684817793591e+17,2.377875365081575e+17,1.3901018075552126e+17,1.2314753903943234e+17,9.118978536330219e+16,2.4012733842232058e+17,1.3787757210265568e+17,2.3862629456072406e+17,1.4094025247060704e+17,8.631548553765643e+16,7.946243194721936e+16,3.815667069431741e+20
10593.055533702181,-427048178133008.0,-219795083422130.1,-155972412002989.47,-115216950621581.94,-482002013869222.56,-253396556543707.56,-463749468594267.56,-248786251574738.3,-116260684789131.58,-93273417869742.88,-171747408324732.94,-38550755.79491438,1948982728019.9922,1.3676027141666845e+19,7.521291899776837e+17,2.0523050539062694e+17,1.093718230346367e+17,8.061793031165114e+16,5.921725669289859e+16,2.2610051583981174e+17,1.2272503524537946e+17,2.1902550034662925e+17,1.2144490239913979e+17,5.94462581516358e+16,4.878664476893552e+16,7.649828823400692e+20,1188772199380.833,4475308855412.266,7613063782813.088,1.5340329817987533e+19,8.123553896713101e+17,2.7973049206808016e+17,1.6372853598962422e+17,1.46238718490488e+17,9.872261042777674e+16,2.826314816357278e+17,1.6257263111837485e+17,2.8057069931833578e+17,1.6703939622437274e+17,9.533648213556586e+16,8.694393558892789e+16,4.17194689587056e+20
12811.666640442618,-503024855177023.06,-259678026715549.78,-185025493605386.03,-122804050827880.47,-568154310281495.2,-299844404905992.0,-546081724801106.5,-296351670868698.8,-127137085360853.72,-100794259089027.0,-241525751898075.44,-64543331.60303165,3490103080970.032,1.6980186239645612e+19,8.336094904045588e+17,2.4050149733373306e+17,1.283874796659204e+17,9.48895549426664e+16,6.285203875255776e+16,2.6518164419868035e+17,1.4431475139200784e+17,2.566071667139717e+17,1.4371855289860491e+17,6.464316392351633e+16,5.244712698969911e+16,8.839414278004906e+20,2126322312976.068,8002099378904.448,13618524772850.559,1.9075678164107137e+19,9.027886514907057e+17,3.277007939211016e+17,1.9218512172668022e+17,1.7206654927665718e+17,1.0486062697438042e+17,3.314055956355776e+17,1.9115821169257904e+17,3.2859039135508614e+17,1.9757042763151587e+17,1.035109895609721e+17,9.348243635217794e+16,4.524418723546005e+20
15473.999968531141,-589855153479373.4,-305714238926129.4,-217015450998546.3,-128754008242342.28,-666987026252937.2,-353846304375781.4,-640358077417188.0,-352279961507766.1,-136432034468614.42,-106955518149261.33,-330163757661354.25,-98805568.17970231,5918651706602.877,2.087362091343232e+19,9.069875623990072e+17,2.8074631785418858e+17,1.5029501170754282e+17,1.105588609497928e+17,6.5705198669438136e+16,3.099406659509139e+17,1.6936831778045523e+17,2.995676959948146e+17,1.698459794840299e+17,6.9069020269409144e+16,5.543885322212453e+16,1.0205047337515578e+21,3603229350473.4995,13557236124517.305,23079117181593.66,2.3483585094017995e+19,9.84611349474847e+17,3.823990620864354e+17,2.2497054523279674e+17,2.0040934106045843e+17,1.0968590557102291e+17,3.872393840842913e+17,2.243417587928241e+17,3.8343867586187117e+17,2.3334607403140656e+17,1.1044163935336022e+17,9.882946216456851e+16,4.875145108258084e+20
18668.799962237368,-688736519396898.9,-358918103581476.2,-251482041341094.78,-133284788944429.95,-780024207655138.5,-416927767419450.6,-748031523165975.9,-418140125938515.94,-143764549905339.94,-111620449622067.16,-439864237095128.75,-139365057.28941715,9541377196242.047,2.54004823003269e+19,9.697956043667127e+17,3.265087696847994e+17,1.755691613526503e+17,1.274008169426424e+17,6.788164810093976e+16,3.6105420190288237e+17,1.9858627412705117e+17,3.485552084072347e+17,2.0054352552341802e+17,7.254975945530115e+16,5.76993281949657e+16,1.1771082799558744e+21,5806802387488.773,21846121245781.207,37194300829512.16,2.8613777577717862e+19,1.0548367026216803e+18,4.445510090693338e+17,2.627936959490589e+17,2.3085960494785546e+17,1.1337253503989237e+17,4.509675253733e+17,2.630619516753055e+17,4.4592559443263194e+17,2.7532767905742416e+17,1.1587041409408677e+17,1.0287234717708168e+17,5.222019549524509e+20
