t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
118188.15689988485,-2443092232301870.5,-1465097401883198.5,-658987325552203.6,-145630778567365.56,-2849138779076373.5,-2100456941835489.2,-2811358775107800.0,-2054614100472316.2,-156198419893363.44,-118811070695256.67,-2680206706636430.0,19471971959221.42,6.643533639715281e+16,1.070508470516356e+20,1.1284205650502633e+18,1.1328883687656177e+18,6.964058501451721e+17,3.254971664699657e+17,7.386171502923782e+16,1.2901236980412895e+18,9.712507281166925e+17,1.2798553346068365e+18,9.537582104884042e+17,7.842330004804645e+16,6.1171306867560744e+16,4.3798489446126537e+21,4.788000240875093e+16,1.8909893025688854e+17,3.034142690627922e+17,1.2082941097450729e+20,1.2321735939106314e+18,1.532754497713491e+18,1.0397301025595409e+18,5.882294774706225e+17,1.2359300049153522e+17,1.6045738729962982e+18,1.2880365711439524e+18,1.6243410009293978e+18,1.291193309255748e+18,1.249626564881064e+17,1.0909344153685381e+17,8.037089429989432e+20
141925.78827986182,-2662627756738378.5,-1632584743375072.0,-712431312591473.4,-146287214210118.75,-3118441078945467.5,-2399933186520616.0,-3101029458364404.0,-2339794289827284.0,-156200832303642.7,-118811107537703.75,-2949674247275684.5,19469285766749.523,6.644303443577808e+16,1.1771801896765571e+20,1.1284802475352557e+18,1.2333862199256684e+18,7.749168032869019e+17,3.514164386612439e+17,7.418399484936427e+16,1.4105474248680778e+18,1.1080439959195667e+18,1.4100288777698693e+18,1.0842649319881038e+18,7.842444777663877e+16,6.1171324465285464e+16,4.870199617413763e+21,4.788474954976611e+16,1.8911685793843696e+17,3.034446419239805e+17,1.3279540152752577e+20,1.232240172495523e+18,1.6674809092834358e+18,1.1564288474668918e+18,6.348764691647597e+17,1.2414978432478531e+17,1.7534262131484419e+18,1.469102819150698e+18,1.788086742825205e+18,1.465857870636961e+18,1.2496432715757622e+17,1.0909347344946518e+17,8.310299174037827e+20
170410.94593583417,-2874226115325864.0,-1804234881115569.5,-767385324747425.9,-146958458560191.8,-3381676849845063.5,-2712368603205105.5,-3388557102342219.0,-2637153136353902.5,-156203116185766.72,-118811113502522.3,-3205784303768791.0,19466745096736.42,6.645032498771283e+16,1.2825025999440352e+20,1.1284962201433298e+18,1.330193622158075e+18,8.553315197667228e+17,3.780517746905066e+17,7.451352497099362e+16,1.5281827473767025e+18,1.2506585275100682e+18,1.5391740055657536e+18,1.220263863085871e+18,7.842553572472632e+16,6.11713273371088e+16,5.368872906016581e+21,4.788923981946152e+16,1.8913380922243155e+17,3.0347337402960685e+17,1.4459273480371826e+20,1.232257990742011e+18,1.7970692411065477e+18,1.2758727606243162e+18,6.82784945375302e+17,1.2471910306198982e+17,1.8986646262979054e+18,1.6577486214194266e+18,1.9504255729838794e+18,1.6477884253425178e+18,1.2496590851311194e+17,1.0909347867851693e+17,8.589645407184068e+20
204593.135123001,-3072616548521727.0,-1975319644117411.8,-822207095830864.4,-147625952790780.88,-3632325557967935.5,-3028076462165162.5,-3665651937434332.0,-2937016390292788.5,-156205359354638.53,-118811115479036.42,-3442605429798732.0,19464403652167.67,6.645704846445222e+16,1.383713569708898e+20,1.128499919981577e+18,1.4209107493151537e+18,9.354398260030305e+17,4.046081127160725e+17,7.484118523652083e+16,1.6401275454768463e+18,1.394681415129794e+18,1.6635828484163016e+18,1.3573450451611517e+18,7.842660457435782e+16,6.1171328308002424e+16,5.861247703856539e+21,4.789337771202899e+16,1.8914942691899734e+17,3.034998530954788e+17,1.559147186262485e+20,1.2322621181078418e+18,1.9183325556606208e+18,1.3947802809517243e+18,7.305240433312707e+17,1.25285189677119e+17,2.036720446282922e+18,1.8481280948516436e+18,2.1067260352453604e+18,1.831114540107337e+18,1.2496746179455677e+17,1.0909348045776403e+17,8.868262094466979e+20
245611.7621476012,-3253097027916304.0,-2140156093821217.0,-874984190463553.4,-148267211270433.1,-3863977752516283.0,-3335462496847388.0,-3923847853112870.5,-3227750974761586.0,-156207526726584.6,-118811116992201.86,-3655188876274876.5,19462308280631.42,6.646306888235592e+16,1.4779429155915996e+20,1.1285006579636486e+18,1.5034003889536655e+18,1.0125879530040247e+18,4.301612683748387e+17,7.515593711433622e+16,1.743534284166027e+18,1.534837957608413e+18,1.7794692368249848e+18,1.4902051916698683e+18,7.842763736620744e+16,6.117132905753846e+16,6.330948850843802e+21,4.7897080686239016e+16,1.891634007680344e+17,3.035235503366292e+17,1.6644386344989442e+20,1.232262941374826e+18,2.028451134283726e+18,1.509218143458051e+18,7.764341576592696e+17,1.2582896922553202e+17,2.1641106461017782e+18,2.0332739252481219e+18,2.2522566397108956e+18,2.0087567217885425e+18,1.249689626484696e+17,1.0909348183435482e+17,9.136952593944078e+20
294834.11457712145,-3411883746325038.0,-2292709274707578.0,-923737697472639.2,-148858584455512.06,-4070839509495707.0,-3622231141428147.0,-4155383914822741.5,-3497200061620840.0,-156209545574102.53,-118811118388111.45,-3839882833915047.5,19460493040511.59,6.646828734921435e+16,1.5625107434583645e+20,1.1285007841830979e+18,1.5759462843094835e+18,1.0839601986373587e+18,4.5375621026368666e+17,7.544617700017296e+16,1.8358336170198254e+18,1.6655398883080133e+18,1.8833630525685783e+18,1.61330289138542e+18,7.842859938600709e+16,6.117132974969954e+16,6.761515169509779e+21,4.790028875791807e+16,1.891755052953424e+17,3.0354408140247526e+17,1.7588470715579154e+20,1.232263082189408e+18,2.125178895077313e+18,1.6150217330912622e+18,8.188038220173364e+17,1.263303948414519e+17,2.2777089890945119e+18,2.2058227388755374e+18,2.382679851039892e+18,2.1733090325020672e+18,1.2497036066336222e+17,1.0909348310585283e+17,9.385697900710531e+20
353900.9374925457,-3546385002888267.5,-2427424778952809.0,-966687727499789.2,-149378723482369.94,-4248327699870285.5,-3877020653008108.5,-4354149308709529.5,-3734545995883132.0,-156211337191825.66,-118811119644001.86,-3994534254084833.0,19458976977101.47,6.647264796144557e+16,1.6352563454932143e+20,1.1285008026636038e+18,1.637376749968833e+18,1.146967447288742e+18,4.745350596264423e+17,7.570143481528645e+16,1.914997632565675e+18,1.7816280040232297e+18,1.9725335248250555e+18,1.7217090920604073e+18,7.842945311600317e+16,6.117133037246987e+16,7.13852868300323e+21,4.790296830492946e+16,1.8918561441672182e+17,3.0356123068309645e+17,1.8399989870942185e+20,1.232263102814652e+18,2.207001137565289e+18,1.708371048908701e+18,8.560989880220672e+17,1.267713803201337e+17,2.375062575058387e+18,2.3589928319036355e+18,2.494584360093631e+18,2.3181851114852874e+18,1.2497160131908706e+17,1.0909348424989434e+17,9.605286002517311e+20
424781.1249910548,-3655416606001241.5,-2540151769681957.5,-1002537575940001.2,-149812169280312.9,-4393670670564373.5,-4091214419907977.0,-4516521765200444.0,-3932123895732203.0,-156212839010383.2,-118811120709006.5,-4118621579209010.0,19457763156046.344,6.647614074641362e+16,1.6948484876954062e+20,1.1285008050114209e+18,1.6871616447129155e+18,1.19967745573025e+18,4.9187393611699194e+17,7.59141331420069e+16,1.9798053046904195e+18,1.8791944170628739e+18,2.0453649335020288e+18,1.8119345288527276e+18,7.84301687428269e+16,6.117133090056874e+16,7.451813194333921e+21,4.790511383767101e+16,1.8919370808753462e+17,3.035749626716195e+17,1.9064421270948187e+20,1.232263105441555e+18,2.273255983854615e+18,1.7864250735467505e+18,8.872072845959717e+17,1.2713883744236326e+17,2.454710138044511e+18,2.487662847431976e+18,2.58595759805854e+18,2.438729762691393e+18,1.2497264128617056e+17,1.090934852200203e+17,9.788894771959518e+20
509837.3499892658,-3739360397665971.0,-2628895984953838.0,-1030695214375104.2,-150152063936299.34,-4506386996696412.0,-4260426461260082.0,-4641894744704994.0,-4086648974973382.5,-156214019774293.47,-118811121552031.78,-4213327087792805.0,19456838306464.75,6.647880291124062e+16,1.741004210491865e+20,1.1285008053019174e+18,1.7254837027091067e+18,1.2411654758091474e+18,5.054894596048865e+17,7.608091529172443e+16,2.030054027792508e+18,1.9562563399230556e+18,2.1015926656589663e+18,1.8824889742203407e+18,7.84307313788267e+16,6.1171331318583816e+16,7.697128984434784e+21,4.790674870994416e+16,1.8919987492625258e+17,3.035854265474371e+17,1.9578853596328637e+20,1.2322631057717501e+18,2.324222811541333e+18,1.847835923119623e+18,9.116273669301981e+17,1.2742696914709014e+17,2.516435432865459e+18,2.5892519342053243e+18,2.6564816150462013e+18,2.5329658598233267e+18,1.249734589255251e+17,1.0909348598791947e+17,9.933304574045807e+20
611904.819987119,-3800198342602753.0,-2694139831547730.0,-1051356220965043.6,-150401093664182.97,-4588464636498292.0,-4385147949915681.0,-4732711732861074.0,-4199484799166685.5,-156214884923914.03,-118811122171340.2,-4281483984079113.0,19456173533501.95,6.648071691970406e+16,1.7745391072318882e+20,1.1285008053601498e+18,1.7532535875417948e+18,1.2716628188726351e+18,5.154784108525744e+17,7.620310611930312e+16,2.0666384803369375e+18,2.0130485375962609e+18,2.142318192017918e+18,1.9340025744736202e+18,7.843114362134598e+16,6.117133162566305e+16,7.876789377045378e+21,4.790792390901338e+16,1.892043076200978e+17,3.035929484488161e+17,1.9952533433076528e+20,1.2322631058412145e+18,2.3611385902712694e+18,1.8929638737721183e+18,9.295385451647382e+17,1.276380652203899e+17,2.561360555593679e+18,2.66409756569777e+18,2.707550279518449e+18,2.6017514975034696e+18,1.2497405800926013e+17,1.0909348655202702e+17,1.0039372503813377e+21
691200.0,-3831637340139642.0,-2728099747052730.5,-1062097004982712.5,-150530418332425.34,-4630981255667258.0,-4450165013084576.5,-4779561506698584.0,-4257924145701834.5,-156215333738241.84,-118811122492663.97,-4316550085045746.0,19455831754747.266,6.648170110396552e+16,1.7918759094187003e+20,1.1285008053808735e+18,1.767602938945565e+18,1.287535544688653e+18,5.2067072486285254e+17,7.62665599178589e+16,2.0855877028842394e+18,2.0426516226008707e+18,2.1633257699076157e+18,1.9606801775210857e+18,7.843135748009842e+16,6.117133178498709e+16,7.970098800240018e+21,4.790852813345867e+16,1.8920658660771846e+17,3.0359681584514355e+17,2.0145695058660793e+20,1.232263105866678e+18,2.3802087482108677e+18,1.9164464173515405e+18,9.388473826321658e+17,1.2774768770008973e+17,2.584625476397885e+18,2.703103585283362e+18,2.7338890120213207e+18,2.6373667086609526e+18,1.2497436879549674e+17,1.090934868447074e+17,1.009454407729109e+21
