t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
32623.68633474617,-1097330758001399.0,-594536898959833.5,-341613155251690.5,-129508054038724.36,-1228034456265806.5,-759333577431974.1,-1157346805071051.0,-884147561221423.9,-161805476591771.9,-117971636137470.94,-921162251832116.8,19544633986186.973,6.629577048731024e+16,4.312393631037497e+19,1.0841439876169974e+18,5.151400812246817e+17,2.8721194260090432e+17,1.7125201037268682e+17,6.597451038419089e+16,5.630319647155417e+17,3.568505577140918e+17,5.342102138750501e+17,4.169779190097137e+17,8.116570828886213e+16,6.077294159133779e+16,1.7960715231794792e+21,4.777087968621554e+16,1.8865817031242173e+17,3.0272482048594797e+17,4.871312041903786e+19,1.1827090479179717e+18,7.004286836701224e+17,4.30077562550291e+17,3.1008179640837894e+17,1.103052308960158e+17,7.023305404005597e+17,4.736041037389486e+17,6.82174272300068e+17,5.7080788704720365e+17,1.2932510262430098e+17,1.0845574044555326e+17,6.221814037328147e+20
39248.4236016954,-1258207055586754.8,-696156619301101.0,-380240441581728.5,-131104228454358.66,-1412472352798928.8,-903134950921638.0,-1331541546569369.2,-1063992124049436.5,-163064296119862.2,-118513133086466.67,-1122432348288724.0,19509602555263.99,6.635476462594635e+16,5.04333354007666e+19,1.1021982518109696e+18,5.892201122561028e+17,3.351474616051462e+17,1.9006342575542198e+17,6.675306059308906e+16,6.460104286885471e+17,4.2298565409947974e+17,6.130700694575732e+17,5.001167791293184e+17,8.175854290479629e+16,6.103364552810122e+16,2.0599384471212455e+21,4.78207976919509e+16,1.8886349414561123e+17,3.0303905646350906e+17,5.6997054548989805e+19,1.2028597624017807e+18,8.008058564533804e+17,5.0168341410653446e+17,3.4404569040294534e+17,1.1163627104012995e+17,8.055955350265992e+17,5.6135585313735424e+17,7.825021001929268e+17,6.846908315492244e+17,1.3023354989291728e+17,1.089246849061332e+17,6.522666065178409e+20
47198.10832203448,-1432475092137729.5,-809379163905863.5,-421553373737130.4,-132561915611381.95,-1615678447320018.5,-1071621339053366.1,-1524479951820196.5,-1270559084398460.5,-163686428923996.78,-118740087745323.78,-1343657754570878.5,19493278494958.637,6.638402824027573e+16,5.841425939880613e+19,1.113149080871426e+18,6.693903330212524e+17,3.884825352776446e+17,2.1017491868598698e+17,6.746634547642198e+16,7.373437608562186e+17,5.0036776927335834e+17,7.003355129140957e+17,5.954860962968308e+17,8.205131874076491e+16,6.114274541458499e+16,2.3567122400214167e+21,4.7844830277166584e+16,1.8896170211606605e+17,3.031905606335083e+17,6.6037239271117505e+19,1.2150750396099581e+18,9.093706615410954e+17,5.812926143818623e+17,3.803391449303548e+17,1.1285787991997986e+17,9.192158732298312e+17,6.640033777314396e+17,8.93498171487286e+17,8.153842255417588e+17,1.306788542732158e+17,1.0912119189925926e+17,6.812255651534583e+20
56737.72998644138,-1617901268144014.8,-934860951342885.0,-466412859273813.9,-134011691879500.19,-1836349204588837.2,-1267936717246118.2,-1735712552446886.8,-1503482680487148.2,-163987356715638.78,-118821507817895.4,-1581685825806522.8,19485485906941.49,6.63997032200435e+16,6.701194828070699e+19,1.1191948257891932e+18,7.54621225692962e+17,4.4752462463740646e+17,2.3200212106640947e+17,6.817723843841189e+16,8.364382921079346e+17,5.904138952510757e+17,7.957984773685303e+17,7.029006524803608e+17,8.219305362527067e+16,6.118182621341393e+16,2.6878179874829133e+21,4.785686143261095e+16,1.8901008442930214e+17,3.032666490819566e+17,7.577036848991725e+19,1.221816936441459e+18,1.024714837291347e+18,6.693489986701019e+17,4.1970876133668486e+17,1.1407650213325667e+17,1.042441115462332e+18,7.834053157016431e+17,1.0149010845889784e+18,9.625960607134675e+17,1.3089201895983686e+17,1.0919168152089395e+17,7.096348625511127e+20
68185.27598372966,-1811255226027737.5,-1073245811200703.6,-515430412687304.25,-135532049375521.94,-2071848627909082.2,-1494685023667385.5,-1963753466061516.2,-1760974449156147.0,-164152562694370.3,-118846295786304.83,-1832355702318107.0,19481128710478.133,6.6409935713414504e+16,7.61452159834792e+19,1.1222067259845978e+18,8.434288912011017e+17,5.1257232654283334e+17,2.558364190156763e+17,6.892343660961957e+16,9.421052628780339e+17,6.942939173953546e+17,8.987845159831215e+17,8.215240271235119e+17,8.227111983811122e+16,6.119370690243228e+16,3.053414716288705e+21,4.78640047357413e+16,1.890380987756644e+17,3.0331203922482003e+17,8.610341391369073e+19,1.2251753537096515e+18,1.1448152828423528e+18,7.662879016832497e+17,4.626759544690415e+17,1.1535610299719435e+17,1.1737771037930716e+18,9.210855738042904e+17,1.1458532470515776e+18,1.1251274820161042e+18,1.3100767447709787e+17,1.0921314163074805e+17,7.382044427776625e+20
81922.3311804756,-2008404725944161.0,-1224587050822639.0,-568736473683342.5,-137154751766652.33,-2318194867385421.0,-1753652221760453.8,-2205871578154367.2,-2039794937234484.5,-164271624602857.94,-118852661932401.52,-2090590300816661.0,19477986286992.508,6.64182660343908e+16,8.569827984977655e+19,1.1235497552150468e+18,9.339189906284564e+17,5.836448929161051e+17,2.8173532189933786e+17,6.972004162574264e+16,1.052556060745235e+18,8.128046694559656e+17,1.0080592006770394e+18,9.498578114400997e+17,8.232761026660824e+16,6.119675403836851e+16,3.4518622994241033e+21,4.786940693085824e+16,1.8905882820830218e+17,3.033465011735507e+17,9.690435664996762e+19,1.2266728992692882e+18,1.2670966903071836e+18,8.721276005747487e+17,5.093394605477914e+17,1.1672230159513102e+17,1.31098125865155e+18,1.0780689254482115e+18,1.2847800898604027e+18,1.300867953131694e+18,1.3109032697656986e+17,1.092186539016731e+17,7.675859602839452e+20
98406.79741657071,-2204530933170381.5,-1387872038541580.0,-625912798807787.5,-138876430154560.6,-2570291415703159.5,-2045089837113807.5,-2458008662856986.0,-2335309927542053.0,-164379505443442.38,-118854041041167.98,-2350573194336951.0,19475240817023.953,6.642595814532025e+16,9.551363823290132e+19,1.1240816727704381e+18,1.0238856022410291e+18,6.602618207977507e+17,3.094916173758705e+17,7.056515037011034e+16,1.165506961656435e+18,9.460428734909585e+17,1.1217917241376947e+18,1.0857684526949725e+18,8.237891161972278e+16,6.11974134641472e+16,3.87924136250256e+21,4.787423116130486e+16,1.8907714432720397e+17,3.033773336338299e+17,1.0799416417214354e+20,1.2272660277597391e+18,1.3885685017283438e+18,9.861391376794204e+17,5.5932065207841306e+17,1.1817174191000286e+17,1.4511965374240228e+18,1.2544481129866737e+18,1.429343080664237e+18,1.4868424502222185e+18,1.3116498287976624e+17,1.0921984871748382e+17,7.98156939322335e+20
118188.15689988485,-2394477153596649.5,-1560787391242446.0,-686036592952297.1,-140670301664516.6,-2822356673477824.0,-2366869435568059.5,-2714880054984802.0,-2641582535404674.5,-164486252602823.03,-118854299844721.45,-2606046984688238.0,19472661677754.656,6.643331407322951e+16,1.0539276794038395e+20,1.124267437117579e+18,1.1109708998602053e+18,7.413354893577989e+17,3.3865563963349664e+17,7.1445510642734376e+16,1.2783722524974275e+18,1.0930219599117885e+18,1.2376008249476483e+18,1.226529895217951e+18,8.242971043831749e+16,6.1197537265600376e+16,4.3290229282996476e+21,4.787879495340306e+16,1.8909441065035357e+17,3.034065196769861e+17,1.1914769272475964e+20,1.2274731727648553e+18,1.5060430567084877e+18,1.1066895334749943e+18,6.118050248142138e+17,1.196816746806222e+17,1.5911969828068308e+18,1.4488798275317117e+18,1.576499741912723e+18,1.6792793800283556e+18,1.3123880314356139e+17,1.0922007350807158e+17,8.298814263377366e+20
141925.78827986182,-2573221613989679.5,-1739727212979035.5,-747771585588915.2,-142495203282485.84,-3068400822886906.0,-2713769412344356.0,-2970276917780393.5,-2951522780574064.0,-164592578654464.97,-118854349949628.23,-2850740400997178.5,19470226178243.996,6.64402953262444e+16,1.1510719098783213e+20,1.1243242549314227e+18,1.1928813420850954e+18,8.251767888706513e+17,3.6857956135839475e+17,7.234088981019496e+16,1.3884778665892242e+18,1.2513503778778836e+18,1.3526916152523507e+18,1.3688922387258652e+18,8.248031689133477e+16,6.1197561412062856e+16,4.791964861025619e+21,4.788311278503186e+16,1.891107299322679e+17,3.034341380435437e+17,1.30106436839622e+20,1.2275365305998738e+18,1.6164288409767918e+18,1.2312554693999616e+18,6.656234066722746e+17,1.2121739860222147e+17,1.7276587354289807e+18,1.658165862138301e+18,1.7226819893833027e+18,1.8737117546085865e+18,1.313123234167379e+17,1.092201175400364e+17,8.623060317749114e+20
170410.94593583417,-2736412733924374.0,-1919975265529175.8,-809470119186688.4,-144301844532017.2,-3302619540871653.0,-3077069519768690.0,-3217526299410391.0,-3257134952308785.0,-164696304384378.53,-118854367443201.38,-3078871632386989.0,19467969534066.13,6.64467745637273e+16,1.244170068903824e+20,1.1243393793918662e+18,1.267632234789061e+18,9.095810458248234e+17,3.9846667007248474e+17,7.32271082838858e+16,1.4932371189231404e+18,1.4170498520298112e+18,1.4640634041912335e+18,1.509194912300262e+18,8.252968686254656e+16,6.119756999608901e+16,5.256307548662347e+21,4.7887115445388744e+16,1.891258526399357e+17,3.034597426490518e+17,1.4059978573199604e+20,1.2275533960196575e+18,1.717061037170466e+18,1.3565560766139436e+18,7.193418701724844e+17,1.2273744371582674e+17,1.8573814982841247e+18,1.8770216929830822e+18,1.8640664662984704e+18,2.0651361782529505e+18,1.3138404377334939e+17,1.092201332956234e+17,8.946610454501734e+20
204593.135123001,-2880840975351143.5,-2096015599338170.0,-869285262494823.2,-146037362390681.84,-3519684699188903.0,-3444695321838880.5,-3450020079963675.5,-3549895412317282.0,-164794608675325.5,-118854380039695.83,-3285618725163391.0,19465933229293.37,6.645262621308836e+16,1.3309143554670523e+20,1.1243428632833754e+18,1.3337630398267336e+18,9.91973203477157e+17,4.274253595388381e+17,7.407825843832178e+16,1.5902796812952712e+18,1.5846232645336796e+18,1.568748143436965e+18,1.6435392724692147e+18,8.257647651445794e+16,6.119757623178329e+16,5.708351784391054e+21,4.789072749377138e+16,1.891394964383974e+17,3.0348285014525754e+17,1.5036845801620832e+20,1.2275572809521413e+18,1.8059914114013624e+18,1.478772011241839e+18,7.713596203566879e+17,1.2419737099378315e+17,1.9774477546186657e+18,2.0981755325769434e+18,1.996883040696991e+18,2.2482494917136463e+18,1.3145201480293362e+17,1.0922014477031603e+17,9.259972171458867e+20
245611.7621476012,-3004698623559765.0,-2261977982452227.0,-925309838208061.4,-147649398768618.84,-3714990001084627.0,-3802127279634907.0,-3661734622915715.5,-3821298932625332.0,-164884773586758.94,-118854391100412.83,-3467444757660000.0,19464149153991.965,6.645775648529814e+16,1.4092718998008355e+20,1.1243435542089796e+18,1.3904554072817738e+18,1.0696155037415588e+18,4.545360590664604e+17,7.486869743149312e+16,1.6775598704608397e+18,1.747469212277513e+18,1.664043937338124e+18,1.7680380704910013e+18,8.261939219759392e+16,6.119758171488358e+16,6.133491797012348e+21,4.78938918233596e+16,1.8915144652840598e+17,3.0350309483706464e+17,1.5918522206702443e+20,1.2275580514247716e+18,1.8821452048365327e+18,1.5938548382246953e+18,8.200294512304863e+17,1.2555318998355362e+17,2.085352540435908e+18,2.3129229281566203e+18,2.1177134118100465e+18,2.417786293819382e+18,1.3151435767641701e+17,1.0922015486348226e+17,9.553150481062996e+20
294834.11457712145,-3107552279986515.0,-2412233549226463.5,-975756021583360.0,-149090588224430.78,-3884910820682831.0,-4134106653338829.5,-3847711064469186.0,-4063598878784463.0,-164964489983836.5,-118854400767192.27,-3622233613346945.0,19462635582072.734,6.64621114739696e+16,1.4776358928532472e+20,1.1243436716920038e+18,1.4375196232597166e+18,1.1398850182610884e+18,4.7893768991081664e+17,7.557524293752754e+16,1.753471094915007e+18,1.8986573628273044e+18,1.7477300032930527e+18,1.8791534332885699e+18,8.265733486309338e+16,6.1197586507836e+16,6.517704758055353e+21,4.789657596840408e+16,1.8916158113320576e+17,3.035202685755797e+17,1.6687161271957032e+20,1.2275581824455194e+18,1.9452986557313485e+18,1.6979372026043261e+18,8.638124748543606e+17,1.2676512729547811e+17,2.179139132044417e+18,2.5121518384067697e+18,2.2237613213899287e+18,2.568973220120584e+18,1.3156947598388203e+17,1.092201636864909e+17,9.816824050142166e+20
353900.9374925457,-3190094256951067.0,-2542103745117527.0,-1019168745425262.9,-150323686073500.6,-4027097079114216.0,-4426894281240372.0,-4004498816861342.0,-4270694960654635.0,-165032070798434.25,-118854408902407.61,-3749284670228858.0,19461396977731.62,6.646567714476894e+16,1.5349541568200258e+20,1.1243436887974312e+18,1.475279978020962e+18,1.200603856158317e+18,4.999303738559167e+17,7.617968158590016e+16,1.8169752255295534e+18,2.0319536703684224e+18,1.8182645736164623e+18,1.9741022780761152e+18,8.268950145997067e+16,6.119759054161246e+16,6.849350373671895e+21,4.789877216484269e+16,1.8916987185975757e+17,3.035343211693697e+17,1.7331187764223846e+20,1.227558201532416e+18,1.9959191938991199e+18,1.7878183757768676e+18,9.014612447095284e+17,1.2780193225024624e+17,2.2575534698270602e+18,2.6876894766057236e+18,2.3130975963866153e+18,2.698072261132465e+18,1.3161620329738242e+17,1.0922017111199966e+17,1.004348664083934e+21
424781.1249910548,-3253835324073504.5,-2648559598466758.0,-1054637275216777.4,-151326678742890.5,-4140764860688676.5,-4670565076276128.0,-4130544234504279.0,-4439010972759981.5,-165086647920901.16,-118854415434956.14,-3849255440653017.0,19460424804081.12,6.646847702862128e+16,1.5808400651949697e+20,1.1243436909631743e+18,1.504433587058021e+18,1.2503647433129692e+18,5.170772161308053e+17,7.66712669583076e+16,1.867731755200019e+18,2.1428608658036426e+18,1.8749581587709732e+18,2.0512571674268938e+18,8.271547871530728e+16,6.119759378082323e+16,7.120943392239605e+21,4.79004957458322e+16,1.891763774632024e+17,3.0354535023765504e+17,1.7846490881276356e+20,1.2275582039576666e+18,2.03497035214338e+18,1.8614410887678418e+18,9.322006820850208e+17,1.2864516396365086e+17,2.3201995572239524e+18,2.8336623913491666e+18,2.3848731404014525e+18,2.8029168881846804e+18,1.3165393940284416e+17,1.0922017707484592e+17,1.0228505295340123e+21
509837.3499892658,-3300870431066364.0,-2730720331503244.0,-1081946142579766.8,-152096444332381.03,-4226895578597042.5,-4860680273270604.0,-4226440591580729.0,-4568112663431766.0,-165128314255672.88,-118854420401051.12,-3924094519614896.0,19459698431059.35,6.647056970832064e+16,1.615644053631204e+20,1.1243436912335127e+18,1.5259429759064115e+18,1.2887629868768494e+18,5.302768365491253e+17,7.704850665291758e+16,1.9061860965150838e+18,2.2293759713177833e+18,1.9180848919904315e+18,2.1104283779591885e+18,8.273531079662314e+16,6.119759624335482e+16,7.33041449895391e+21,4.790178344087502e+16,1.8918123726989376e+17,3.0355359041909037e+17,1.8237189503878198e+20,1.2275582042669827e+18,2.063764038695391e+18,1.9182294708312712e+18,9.558564662847657e+17,1.2929225770012155e+17,2.3676459110805816e+18,2.947480844353856e+18,2.4394549734258447e+18,2.883287752096369e+18,1.3168274856846608e+17,1.0922018160795517e+17,1.0370863279783351e+21
611904.819987119,-3333729602357900.5,-2789962325546673.0,-1101605095228587.0,-152649349301822.66,-4288214419209488.5,-4998781019011831.0,-4294901499496672.0,-4660805691740197.0,-165158133045645.9,-118854423944531.64,-3976915442896442.0,19459186478324.42,6.647204500807835e+16,1.640438834012305e+20,1.1243436912894747e+18,1.540967975243617e+18,1.3164467784093015e+18,5.397775926908073e+17,7.731944959798858e+16,1.9335597863689661e+18,2.292212698302106e+18,1.948870134310469e+18,2.1529082538516972e+18,8.274950375776667e+16,6.119759800048473e+16,7.481386543226734e+21,4.79026909730651e+16,1.8918466204950646e+17,3.0355939803064934e+17,1.8515450719455098e+20,1.227558204335041e+18,2.0838682014480635e+18,1.959159574498062e+18,9.728793291133736e+17,1.2975701755348442e+17,2.401412522490293e+18,3.0301208320935946e+18,2.478408091555455e+18,2.9409682219998525e+18,1.3170336599132032e+17,1.0922018484253803e+17,1.0473294288489948e+21
734385.7839845427,-3355231653892224.5,-2829548348061810.0,-1114727439359505.6,-153017877753503.0,-4328847341941545.5,-5091504596738839.0,-4340349245408502.5,-4722571995534416.0,-165177960521942.25,-118854426296091.31,-4011715132123703.0,19458849510551.75,6.6473016215480824e+16,1.6568764453027886e+20,1.1243436913153226e+18,1.550799148337505e+18,1.3349438593986685e+18,5.4611874917802464e+17,7.75000324099854e+16,1.9516976117597596e+18,2.3343987658083226e+18,1.9693054936176591e+18,2.1812129994636943e+18,8.275894111275314e+16,6.119759916658168e+16,7.582238812703684e+21,4.790328829505281e+16,1.8918691605831923e+17,3.035632205688533e+17,1.8699888961707698e+20,1.2275582043676388e+18,2.097018724516937e+18,1.986501518847013e+18,9.842391675068787e+17,1.3006677917603272e+17,2.423782715663064e+18,3.0855891464953933e+18,2.5042612034933427e+18,2.979392590255191e+18,1.3171707515519006e+17,1.0922018698912774e+17,1.0541645336460519e+21
864000.0,-3367434139540923.5,-2852298080224813.5,-1122263966360890.4,-153229350388597.34,-4352082224736644.5,-5144943868935525.0,-4366365395842710.5,-4758009700267886.0,-165189321743644.56,-118854427641956.03,-4031544663938967.0,19458657610848.516,6.647356936548843e+16,1.6662783900317925e+20,1.124343691329429e+18,1.556378116602378e+18,1.345573443938726e+18,5.497604399929962e+17,7.760365292151573e+16,1.9620687839079818e+18,2.358710484181089e+18,1.9810030337192765e+18,2.1974518648090045e+18,8.276434875212115e+16,6.1197599833976584e+16,7.640188057496062e+21,4.79036284588648e+16,1.8918819963279798e+17,3.0356539745715155e+17,1.880537170528674e+20,1.227558204385536e+18,2.104479941373278e+18,2.0022118454792305e+18,9.907623901687528e+17,1.3024452405608886e+17,2.4365726915988966e+18,3.117550709867377e+18,2.5190585063405133e+18,3.0014341358303324e+18,1.3172493054925e+17,1.0922018821769005e+17,1.0580893742272963e+21
