t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
0,-3890596074625305.0,-2777449886391766.0,-1111012352750338.8,-132304676917848.48,-4706789116747172.0,-4574327799389168.0,-4872329738725207.0,-4368249053125296.0,-156113923068420.7,-118300226495807.1,-4376017599743738.5,20958683706809.75,6.560326235073959e+16,1.8249766672112347e+20,1.141259499133401e+18,1.7945259871718638e+18,1.310593883425686e+18,5.443173701294515e+17,6.734631681017468e+16,2.1194159660177183e+18,2.099247041021543e+18,2.204938807290622e+18,2.0110617836011118e+18,7.838319876215986e+16,6.091662920854652e+16,8.132616807377921e+21,4.733435855000311e+16,1.869969655334518e+17,2.999345864341944e+17,2.0517748512886214e+20,1.2448761057345876e+18,2.4160242353299937e+18,1.950496506355033e+18,9.810784637041807e+17,1.1288882623099374e+17,2.6263171642609244e+18,2.7780151344320916e+18,2.7860385390823255e+18,2.704622795542746e+18,1.2491295006618322e+17,1.0861536623906138e+17,1.0174191700502367e+21
