t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
3215.0418534399996,-1966344274152.063,-835498743947.2056,-471257958436.0364,-498709749518.8526,-2818184047192.287,-1230536558519.0068,-2540225035159.987,-1125069456703.6816,-517873288110.7757,-391070161171.9772,-369606081666.13367,35370237559791.78,4.588463274920254e+16,3.0956155449561697e+18,2.8180119684601002e+17,1.2984439825636147e+17,6.568081614696449e+16,4.26483528597804e+16,4.321017877608903e+16,1.463413538352812e+17,7.630921760046989e+16,1.4087055419520229e+17,7.472783465735491e+16,4.439769207354384e+16,3.682002552775788e+16,3.0455313624734774e+20,3.20979114563916e+16,1.2573321337984893e+17,2.0371575758544294e+17,3.443582765776767e+18,3.013365448535078e+17,1.8266892040583654e+17,1.0133518085599854e+17,7.91894526829967e+16,7.352646402782096e+16,1.8846694395606624e+17,1.0426127718139349e+17,1.8604595444712346e+17,1.0606820072643477e+17,7.348387331113904e+16,6.713024686217565e+16,1.7596227495543125e+20
3958.050224127999,-2281545576695.3755,-934915144393.6924,-506567323094.3726,-523812546792.9561,-3357730714875.723,-1437165199718.6614,-3003598663271.889,-1311979803979.0652,-555003545733.6746,-401296924223.71075,-633175205866.3027,31975702754748.07,4.958598236262076e+16,4.0734062493759375e+18,3.445295346383101e+17,1.6458881199619632e+17,8.30550212951057e+16,5.479682881494489e+16,5.413951625930165e+16,1.8493670128977344e+17,9.642120219437437e+16,1.7796709272300294e+17,9.525768279517488e+16,5.545732898002219e+16,4.589487048503264e+16,3.610443893588897e+20,3.4813111446592936e+16,1.3650569930389123e+17,2.2090479311310544e+17,4.5400802731655306e+18,3.685662832031564e+17,2.3170081552110422e+17,1.2825808565136264e+17,1.0183964352107248e+17,9.230992359195685e+16,2.383095661508228e+17,1.3182835596733451e+17,2.3518276580366544e+17,1.352942833748093e+17,9.185206652357917e+16,8.378807669368427e+16,2.206995446956717e+20
4849.660268953599,-2656860925273.661,-1049987358193.5974,-542242466395.4087,-537099260985.4823,-4004003860381.5903,-1683908893986.4905,-3556664623145.2524,-1538501902988.909,-592019853028.6835,-405668307324.8615,-1036077108125.469,29081962416462.613,5.303212950658688e+16,5.312270183448933e+18,4.157605898704662e+17,2.0663396428670822e+17,1.0388316173090552e+17,6.954505465276106e+16,6.606339991247758e+16,2.315309670002635e+17,1.2069183976149118e+17,2.226567047138728e+17,1.2046274584582483e+17,6.8087736939154296e+16,5.606354077252171e+16,4.2429120639174004e+20,3.737525799387621e+16,1.4670678564399418e+17,2.37114173144458e+17,5.933583758189037e+18,4.451626050112637e+17,2.910225286913595e+17,1.6053861376635366e+17,1.2933528362625509e+17,1.1287107993898957e+17,2.9847435147893843e+17,1.6509641983081942e+17,2.943638890468311e+17,1.7116592198824854e+17,1.1280462901097826e+17,1.0248209863828232e+17,2.647763020238623e+20
5919.592322744319,-3105235942884.7847,-1184445671157.624,-578121047614.9418,-538172311497.8463,-4778003824581.337,-1979963805436.496,-4217393549837.844,-1815005030741.9543,-629323570009.5894,-404344812999.55524,-1638887008448.9614,26652755316631.72,5.612877270249252e+16,6.876458366300935e+18,4.945548338430805e+17,2.5736281654070602e+17,1.2873582659747214e+17,8.722031551147907e+16,7.840600432132533e+16,2.876078327044043e+17,1.4995570741837034e+17,2.763168904109753e+17,1.5144146904122886e+17,8.220329073308624e+16,6.71121585516683e+16,4.956976624322314e+20,3.971154810372899e+16,1.5604394175925632e+17,2.518842625654777e+17,7.69890102566435e+18,5.303063660228598e+17,3.62571163574513e+17,1.9905978494073117e+17,1.622783173966891e+17,1.3422253748224842e+17,3.708681658496763e+17,2.0520960353714138e+17,3.653995618852448e+17,2.152376529502405e+17,1.361768386903666e+17,1.2282419247447189e+17,3.0637495079727143e+20
7203.510787293182,-3641593297630.9546,-1342681159172.062,-614114469269.3623,-529115467223.1807,-5703747061399.971,-2336969124538.3677,-5006742286083.742,-2154377209164.1177,-666967418204.7792,-397734740929.7198,-2529942040406.885,24661634887700.266,5.880308638694408e+16,8.84379542971844e+18,5.789315258257711e+17,3.184085701608583e+17,1.5828918923927907e+17,1.0809621111956982e+17,9.046766423583064e+16,3.548894866807532e+17,1.8528353098848275e+17,3.405681224811514e+17,1.895990783435913e+17,9.759183999823864e+16,7.86970277958739e+16,5.77108623451699e+20,4.176111381914049e+16,1.6426798102481398e+17,2.6483218123089878e+17,9.927277529096827e+18,6.220568902154153e+17,4.4863020684052115e+17,2.4486578081862406e+17,2.0116867111622096e+17,1.5514833692731498e+17,4.577025888481361e+17,2.5363722727701552e+17,4.504157177426995e+17,2.6949701598821738e+17,1.6158894539594115e+17,1.4418378622466358e+17,3.452518101565249e+20
8744.212944751818,-4283265577701.132,-1530310279271.0642,-650480189469.045,-514078102713.16077,-6808509013116.454,-2770211526374.842,-5949334716146.403,-2572744717923.974,-704378517024.3698,-386546171270.51404,-3837503478270.3735,23080899457580.8,6.10137558088184e+16,1.1307159021263225e+19,6.659105139838796e+17,3.916908153343705e+17,1.9338173186732262e+17,1.3236677064960146e+17,1.0157532159260757e+17,4.353504582964239e+17,2.2809802407002266e+17,4.173199751494068e+17,2.367360217012068e+17,1.1386984700103474e+17,9.034562966060938e+16,6.706890949751154e+20,4.348341131224746e+16,1.712073908870066e+17,2.7570455800807258e+17,1.2728321339100385e+19,7.173134473147798e+17,5.518782348065103e+17,2.992470461511987e+17,2.463577843353644e+17,1.744665039593145e+17,5.615114821399394e+17,3.123335553820318e+17,5.519133601328614e+17,3.364898079579835e+17,1.883780246812729e+17,1.6568926684984112e+17,3.8218478779406654e+20
10593.055533702181,-5050378780466.469,-1754825418348.542,-688012206693.3065,-497985158429.20337,-8122894539703.578,-3299715435898.9795,-7074165311835.349,-3090086597095.372,-740242082998.9219,-371903221916.24347,-5744197583466.435,21874437736029.168,6.275572299704297e+16,1.4376721331263082e+19,7.518345913983729e+17,4.794532694565325e+17,2.3511155952658726e+17,1.6014012607695018e+17,1.112483646009709e+17,5.3122345861188506e+17,2.8031596815179386e+17,5.088269557686422e+17,2.951437344206805e+17,1.3044371734101198e+17,1.0149109302766211e+17,7.788548531430328e+20,4.48634896205359e+16,1.7679107428402506e+17,2.844102869016039e+17,1.6232673224933114e+19,8.120868875575365e+17,6.75439516502246e+17,3.638874629881299e+17,2.9803751316888646e+17,1.91322282765554e+17,6.851585247926496e+17,3.839324192977683e+17,6.728407751393475e+17,4.194568819782444e+17,2.1554477128129014e+17,1.8629142134761552e+17,4.18193995866652e+20
12811.666640442618,-5966188679782.194,-2026025532047.6948,-728096272004.2224,-484798870697.52026,-9680821002326.12,-3950181623082.3516,-8415264817808.934,-3730466788102.1772,-772702659748.8093,-355378384665.6328,-8502944186166.059,20995279762361.98,6.405867297989536e+16,1.8184250751302922e+19,8.329093962969646e+17,5.843010749919442e+17,2.849600436639479e+17,1.9146104922267066e+17,1.1929413523965346e+17,6.449993705744058e+17,3.4442598145683866e+17,6.177502312097612e+17,3.676810738005161e+17,1.465135856110093e+17,1.1154883190470454e+17,9.042825813551984e+20,4.591299635004996e+16,1.810545399692887e+17,2.9102620929923366e+17,2.059686537316307e+19,9.02066389706963e+17,8.229336230452968e+17,4.410531471870615e+17,3.5628115659279104e+17,2.053618438368137e+17,8.318371179566263e+17,4.7184926655107424e+17,8.166739438849667e+17,5.224458052915344e+17,2.4177164180069002e+17,2.0490499083749062e+17,4.5402184240630006e+20
15473.999968531141,-7057384942514.83,-2355603593360.618,-772286044586.3436,-476299971322.13666,-11519684487436.854,-4748706292449.98,-10012198287118.936,-4521552062015.382,-799918999253.858,-338803980152.2458,-12453365146050.303,20387529852716.723,6.497986642075902e+16,2.2890373603205087e+19,9.057934422733197e+17,7.092369430703857e+17,3.448667018992817e+17,2.263314973902124e+17,1.2577846412295485e+17,7.794350093006555e+17,4.233470097865664e+17,7.472165894829682e+17,4.577869669272414e+17,1.6116431623164266e+17,1.2002435345538018e+17,1.0499761752659245e+21,4.666673895514808e+16,1.8412818376866813e+17,2.95774789144575e+17,2.6011477151628034e+19,9.833221330994304e+17,9.985228967290817e+17,5.337091528163671e+17,4.2108061187952275e+17,2.1668761946192314e+17,1.0050792468880476e+18,5.800752765722326e+17,9.874943499200334e+17,6.5033490923365e+17,2.6557880749912858e+17,2.206085407546782e+17,4.899573188426178e+20
18668.799962237368,-8354407500842.053,-2755323589795.3276,-821471510569.5709,-472174339719.175,-13681144584753.404,-5721259951091.94,-11910277299211.46,-5493378611801.96,-820753333799.9384,-323902729154.3687,-18037555683048.812,19991306731902.734,6.559327158049688e+16,2.869423797751938e+19,9.680586090284461e+17,8.57699235619707e+17,4.171146931865695e+17,2.6466923843000112e+17,1.309088018647183e+17,9.375960073579997e+17,5.2003465660751386e+17,9.008645153664532e+17,5.6939163789608877e+17,1.735565314928203e+17,1.2662090469284987e+17,1.2193608406032633e+21,4.717566010026459e+16,1.8621046274088858e+17,2.989793944216498e+17,3.271214588464476e+19,1.0529166310511711e+18,1.206961724945206e+18,6.453468844851168e+17,4.9226989482167974e+17,2.2565629856817066e+17,1.2088070872400484e+18,7.126229360328271e+17,1.1900512200794575e+18,8.08713851621626e+17,2.8563283378454902e+17,2.328448952542051e+17,5.258863994217023e+20
