t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
3215.0418534399996,-244.03734135617728,-1.6908310018820311e-12,-1.833414347724915e-21,-2.000910053270645e-25,-1092.9662145580678,-1.285000838707219e-18,-670.4851882423533,-1.0713713585364478e-11,-4.948248918082191e-27,-1.913760122339715e-27,-542466477455.61975,35370238283452.02,4.588461731418932e+16,7327931383510380.0,-1.318136805951817e-28,8635353.84772138,5.7751815053569524e-08,6.187215211506258e-17,6.886325587492535e-21,36687886.765525356,3.980736586608871e-14,22928260.301110335,3.5967596992295896e-07,1.6624525063895667e-22,6.663288081478048e-23,2870203025952.4033,3.209790154538629e+16,1.2573317546581782e+17,2.0371569432539293e+17,8271613548946728.0,-1.3649603360042583e-28,12605810.18329297,8.738301944156304e-08,1.1690438871636022e-16,1.1530221702772589e-20,49026925.56062059,5.13129252269942e-14,31322811.445803624,5.115600440232656e-07,2.4791342763649146e-22,1.2428066380065044e-22,1.160865595339787e-19
3958.050224127999,-2313.0382882786826,-1.3364087057404674e-10,-5.072894767808265e-19,-1.4376747769393538e-21,-8817.592224458058,-6.483429884958882e-16,-5756.117350763279,-7.873921484041386e-10,-1.3129353561682476e-23,-8.457322431386706e-25,-1228401507218.39,31975705816258.35,4.958593543935478e+16,1.2016245548428932e+16,-5.618781452875887e-26,92049950.82388613,5.086825536598396e-06,1.9184077954160285e-14,5.5322524162368706e-17,327961167.1576315,2.1882448853605037e-11,218792209.73512265,2.9192975832997857e-05,4.858989386199331e-19,3.301127315983011e-20,12144231498798.031,3.481308107857739e+16,1.365055828573909e+17,2.2090459937532317e+17,1.3634685613470692e+16,-5.881909542299515e-26,134575186.87972873,7.701133828973044e-06,3.633320884315134e-14,9.362418292761734e-17,438703718.13428354,2.827352912135504e-11,299397381.69008195,4.151369368911077e-05,7.252886097435346e-19,6.171562385456883e-20,2.8213868030194566e-16
4849.660268953599,-16833.138275746227,-6.957455230048376e-09,-9.242290305551615e-17,-3.854950189739442e-18,-55878.266669377386,-1.7969645752091152e-13,-38497.16026478524,-3.9085172371166023e-08,-2.1462545734213486e-20,-2.035770131591822e-22,-2274515442018.1406,29081973525381.617,5.303200181877889e+16,1.8337775928228932e+16,2.498422448200535e-23,756469888.791914,0.0002961499220079378,3.957805537750377e-12,1.6681931899955114e-13,2302217547.136091,6.602783256851421e-09,1628187893.7012334,0.0016015995090298372,8.801381170215998e-16,8.98142225987704e-18,43559996964757.47,3.7375174957174184e+16,1.4670646679054493e+17,2.3711364356649818e+17,2.0896327000426996e+16,2.4554984925843656e-23,1107202813.2479289,0.0004484874363043885,7.505244937575676e-12,2.8489605749027773e-13,3081680500.9860544,8.550006155633479e-09,2230946289.34916,0.0022757717107872075,1.3159140663065625e-15,1.682681457607257e-17,4.504181933334084e-13
5919.592322744319,-96745.95317910884,-2.499616735208537e-07,-2.73782097333892e-14,-4.29022724488326e-15,-285890.14808369643,-2.9166704783616265e-11,-206260.04395984003,-1.387201292646721e-06,-1.808108047599779e-17,-2.866164045802475e-20,-3645824925377.8057,26652790426065.348,5.6128457438527256e+16,2.630644451329693e+16,3.1862056100557487e-21,4911581136.936025,0.01191974815625338,1.3462232183548095e-09,2.0973471227282602e-10,12975246638.751663,1.164478807579295e-06,9671920946.886396,0.06269180059511581,8.243506690220183e-13,1.4393609734712467e-15,134655575909358.1,3.9711342476752296e+16,1.5604315151130518e+17,2.518829514265845e+17,3.0082539504266144e+16,2.226730051890752e-21,7194475547.978234,0.01805242517058152,2.540518956956353e-09,3.609189785310012e-10,17374333427.08008,1.5110399083904175e-06,13265179971.506887,0.08890825612840036,1.2349062859376789e-12,2.7021760595978738e-15,8.639492319623552e-10
7203.510787293182,-453522.69000807294,-6.4588869333676005e-06,-1.3973494082956598e-11,-2.1757538983649876e-12,-1223155.2671389552,-2.930020198592329e-09,-916144.9245997258,-3.789792350897392e-05,-7.627069574722073e-15,-2.5113342045122122e-18,-5252839219357.372,24661732929636.63,5.880237136286981e+16,3.5761998874102412e+16,-3.699501527874293e-17,25766827372.23735,0.34509439388327334,7.873573941465221e-07,1.205677220330347e-07,59910057147.82366,0.00012675632730880558,46853141344.45112,1.8750904240360224,3.868027020084782e-10,1.4448268546952806e-13,364283427305022.1,4.1760646444795064e+16,1.6426618378633683e+17,2.648292015940015e+17,4.101647140992992e+16,-3.874138725809594e-17,37760380706.19244,0.5225804025651144,1.478934550878188e-06,2.0877645576295672e-07,80224882307.63048,0.00016482433021758656,64299826336.53736,2.647130381834935,5.805419482029722e-10,2.7188158322051987e-13,1.2012439085734988e-06
8744.212944751818,-1826923.046828491,-0.00012454277690062356,-4.479919390052683e-09,-5.459564741550794e-10,-4650976.333555388,-1.9194823705704913e-07,-3574646.090394508,-0.0008842294113884924,-1.6827734380632907e-12,-1.4467554033189605e-16,-6975363031503.121,23081144675552.195,6.101225038665275e+16,4.636887880625286e+16,-2.5977707428373364e-14,111468009464.87262,7.444336095915652,0.00028911609379352835,3.4372224234715007e-05,230810141438.02603,0.008972552235754818,188708655202.39236,47.16787258262558,9.481755655905472e-08,9.600354470840247e-12,874767333922667.2,4.348242526915792e+16,1.712035970214208e+17,2.7569827267723117e+17,5.331528837245891e+16,-2.696859608739384e-14,163374904517.311,11.270035128130651,0.00054167219658011,5.982235688373483e-05,308996065632.6485,0.011697479276365013,259056084686.4818,65.98443307691275,1.4255641586715505e-07,1.8127966905862157e-11,0.0008159413611270528
10593.055533702181,-6994296.686385079,-0.0018521708736357258,-7.677201027291853e-07,-7.28893074181576e-08,-17386448.001193892,-8.716631406664286e-06,-13566728.880131958,-0.019368908469100502,-2.059068016878064e-10,-5.760808896458788e-15,-8688315612475.028,21874994194992.12,6.275275462204016e+16,5.764360874671997e+16,-7.089530789087666e-12,404878993400.3225,123.47197062897317,0.056839728983166735,0.005220504816311021,754116220452.1263,0.44001228163636263,642823637847.0966,1094.2578511252286,1.2860244883697532e-05,4.4465717956523666e-10,1889004647041647.0,4.4861540856954216e+16,1.7678357146336765e+17,2.8439786694236224e+17,6.642049107386284e+16,-7.324267361921909e-12,593313159608.2631,186.85764855245606,0.10627547006919545,0.009123296413887172,1009014735482.4199,0.5763491135235987,882433799185.7819,1511.6566866895594,1.9365420658462536e-05,8.443309419027206e-10,0.26923913741028443
12811.666640442618,-28896109.875310898,-0.021881463969587334,-7.343930088718527e-05,-5.520185662579348e-06,-69320495.82426122,-0.0002993386850964024,-55275538.0611927,-0.3967661834099541,-1.4791648261547928e-08,-1.661351103630999e-13,-10283460699200.113,20996439162490.285,6.405315048784181e+16,6.901179712043767e+16,-9.579487312195408e-10,1253883480843.1177,1619.4126341667984,6.244444838783597,0.44997858668359186,2118593246856.3354,16.417065865147347,1878860944246.781,23572.437756018633,0.0010207186697801037,1.5076592529614843e-08,3712080133540194.0,4.590936109201008e+16,1.810405335223589e+17,2.910030451022109e+17,7.966308091661544e+16,-9.834839069426793e-10,1836511807017.9482,2449.7684041172347,11.655943268672138,0.7889852579989503,2832233475625.545,21.721601971215645,2578176327053.933,32219.48353392306,0.0015391937526203756,2.8863628063694598e-08,46.18046858701696
15473.999968531141,-129593063.31108166,-0.21101161634492208,-0.0041428618223255925,-0.0002509542882642705,-281694976.19288844,-0.008631628673500093,-234798359.77357644,-6.980510637154427,-6.568632596219977e-07,-3.624347961584747e-12,-11682231693486.414,20389771934650.484,6.4970110364806216e+16,7.989128425241376e+16,-7.1052976126026e-08,3352016361618.8975,17235.697406787276,404.72836728111497,23.273888933669244,5175732072441.653,520.7274855514654,4766538933517.892,437243.80813833454,0.049883161749295614,3.908734018217936e-07,6710489055499416.0,4.666029769183675e+16,1.8410334485652656e+17,2.9573375291316954e+17,9.236042416738142e+16,-7.229635986897161e-08,4905097271577.8,26063.59647847935,754.4998923786368,40.916996498083115,6910543147899.835,700.5994587652956,6535090814384.549,594246.2731850583,0.07531592929761559,7.555606920306867e-07,4422.80930877231
18668.799962237368,-549227899.499058,-1.7113693082529822,-0.14480330617802672,-0.007199847793802915,-1033799372.3020728,-0.21951409460038188,-914404205.6837312,-98.28450274273993,-1.888012892454012e-05,-6.224017033501708e-11,-12841747894140.383,19995369924466.33,6.557681512767182e+16,8.978478503706747e+16,-3.087727001147127e-06,7810720749859.055,153200.31475116758,16251.33830448261,758.8496178854526,11102159485662.613,14629.618894959858,10595399837550.709,6508482.787501359,1.5706762856944296,8.017730231259673e-06,1.1270534974880622e+16,4.716476049410083e+16,1.861683934092386e+17,2.989099690310107e+17,1.0392528564484995e+17,-3.101642403159663e-06,11413690004824.596,231636.13797019076,30268.98552410881,1336.9727519914222,14798557013870.19,20027.300240395634,14506271923129.172,8829089.87094324,2.374146631717138,1.5626285348371934e-05,252449.4195632186
