t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
0,-317791706148.1466,-18788704608.554913,-3307008420.523232,503145.0908217803,-315740747898.3021,-39486573547.89362,-434368837720.6913,-80910533505.63066,26784.65667595507,1526.4155649336906,-16447908906608.832,21001299299815.82,6.548537064841658e+16,1.4041624917895592e+17,1620387469.0456011,393729465348925.8,68904238574317.734,25254669470537.61,-382043812488.75543,399929959916855.7,109349497263651.95,503875194247498.5,162108549298507.16,-7734552313.929794,-704843844.1514077,4.2435718253799974e+17,4.7261516310849064e+16,1.867217503033312e+17,2.994686372625968e+17,1.629242541015767e+17,2145746422.0044663,557272601601811.44,106341651832818.38,47017612193413.61,-642463585928.6475,517649821852922.8,149606874538480.16,664473699144453.9,225952187576998.5,-13196468710.688978,-1322300903.410278,1.0339375251280358e+16
