t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total solute surface 21
0,-3381794712977319.0,-2879357265730736.0,-1131223367731786.0,-153480565182644.66,-4379602267734932.5,-5208657757936117.0,-4397207531809445.0,-4800101623112802.0,-165202801697880.66,-118854429237214.58,-4054961194026135.0,19458431109818.35,6.647422231202897e+16,1.677416839488334e+20,1.124343691346099e+18,1.5629435148511004e+18,1.3582160893349478e+18,5.540894737659694e+17,7.772674379074826e+16,1.974352236743832e+18,2.3876952993972255e+18,1.9948699921466138e+18,2.216739323241123e+18,8.277076485110314e+16,6.119760062504671e+16,7.709105126421458e+21,1.0627544641297533e+21
