t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
22502.559954684843,-829578784757285.9,-432955148980947.75,-275874561434760.94,-129789266122002.34,-926473624370072.6,-540509675507756.8,-873705157418942.0,-609468107794441.8,-160144322428816.7,-118890058618389.0,-590801364504998.0,19752795842129.28,6.5961053515029416e+16,3.0519462577062257e+19,1.0184279918909665e+18,3.783708458591547e+17,2.0154483593935174e+17,1.3223597864145531e+17,6.123385787126086e+16,4.1247269382829203e+17,2.451358520059856e+17,3.91537743645038e+17,2.7841029758452816e+17,7.500722341730269e+16,5.667230889823098e+16,1.3565916901855084e+21,4.748638351438559e+16,1.874872486688853e+17,3.0093468569830106e+17,3.4411257145222795e+19,1.1092588379600466e+18,5.142708757594856e+17,3.015010181961118e+17,2.3921456228372995e+17,1.0206720171988834e+17,5.142203289240033e+17,3.248229670293307e+17,4.9989324540217197e+17,3.8060134640008186e+17,1.1934479212733709e+17,1.0087897798481576e+17,5.5748491684380266e+20
27103.07194562181,-961126725542495.5,-512301925308898.3,-311239595637761.5,-132242234014094.78,-1074208941073865.1,-645909354491389.4,-1012288942799346.2,-740139237097277.8,-164070974962781.16,-120934263993101.45,-746513490803163.9,19616417715128.96,6.6178589754568696e+16,3.6385275892622713e+19,1.0568046052321641e+18,4.3806900901681786e+17,2.3830212868780726e+17,1.4905184261673325e+17,6.237714178103438e+16,4.7795922342295475e+17,2.9275596133016166e+17,4.53340940978915e+17,3.378529136010023e+17,7.680151123187709e+16,5.7621997856990584e+16,1.5613230903038333e+21,4.767108672983168e+16,1.8824720938064874e+17,3.0209688586504877e+17,4.106217976642007e+19,1.1521683376421743e+18,5.952057559649435e+17,3.5642989595748563e+17,2.6958066640957162e+17,1.0400911550919374e+17,5.957259136328439e+17,3.88000088994374e+17,5.785357726180517e+17,4.618301086925907e+17,1.2211813399491197e+17,1.025809475580623e+17,5.904409232539707e+20
32623.68633474617,-1107632421951523.5,-603116717134563.8,-348218885532654.4,-134178024769841.27,-1240199452694216.2,-769205395799002.1,-1168425088388751.5,-894954227225740.4,-166418860606173.38,-122064743181613.17,-925189519358912.8,19544786988798.72,6.629525565051102e+16,4.295990211672043e+19,1.0841439876159036e+18,5.04554468839769e+17,2.803588836431072e+17,1.666440386843515e+17,6.328247847801256e+16,5.515405977575231e+17,3.484613302782829e+17,5.229733911232933e+17,4.082826397434674e+17,7.78730440445347e+16,5.8146541418761256e+16,1.7940883464525099e+21,4.777053189100258e+16,1.886568206774864e+17,3.027226082190002e+17,4.851508025005872e+19,1.1827090479165335e+18,6.852945095828344e+17,4.19251983636789e+17,3.01336788906083e+17,1.0555125353870022e+17,6.872789530564534e+17,4.618835988483226e+17,6.671026088931284e+17,5.581661786181317e+17,1.2376695192786195e+17,1.0352208713353837e+17,6.219223789633713e+20
39248.4236016954,-1268696175834309.5,-705287428329596.8,-387139920477196.7,-135796972340017.5,-1425083186412279.5,-913658860776005.2,-1342942531799948.2,-1075643422243392.2,-167684465373370.06,-122612244670513.19,-1125777229675827.0,19509790212843.445,6.63541477392616e+16,5.023406612072953e+19,1.1021982518097165e+18,5.77645099634804e+17,3.276666778097619e+17,1.8517330221308803e+17,6.404250298176984e+16,6.334985210906292e+17,4.1373324375936486e+17,6.008072952746627e+17,4.9049014607519526e+17,7.845005781410997e+16,5.840025155378649e+16,2.0574699590262952e+21,4.782038230051096e+16,1.8886188369844397e+17,3.0303641373821664e+17,5.675749184259405e+19,1.202859762400135e+18,7.842806443312847e+17,4.898760842417638e+17,3.347706031277033e+17,1.068491910703135e+17,7.892225536373076e+17,5.484395408815502e+17,7.660717204730177e+17,6.707042715518932e+17,1.2464998821689186e+17,1.0397786848910987e+17,6.519505249975979e+20
47198.10832203448,-1443044108326139.8,-819063754491009.2,-428754217482292.3,-137276222599640.94,-1628668473721928.8,-1082806410441695.4,-1536146651444371.0,-1283039214298156.2,-168310180876135.22,-122841621827971.75,-1346177743163720.0,19493502310654.68,6.638330515937918e+16,5.817579762757897e+19,1.1131490808700059e+18,6.567621978607608e+17,3.803470902767054e+17,2.049993525428642e+17,6.473929962274756e+16,7.237463724459052e+17,4.9016899425330656e+17,6.869816169576312e+17,5.848550988737656e+17,7.873521471197597e+16,5.850640182967126e+16,2.3536541565131786e+21,4.78443447311279e+16,1.8895982119677843e+17,3.031874710872856e+17,6.5751645450527195e+19,1.2150750396080988e+18,8.913687113281349e+17,5.684632334008036e+17,3.705282329355955e+17,1.0804127820869931e+17,9.014402232506364e+17,6.497781238406559e+17,8.75624877593536e+17,7.999504726402287e+17,1.2508311631001733e+17,1.0416881962408994e+17,6.808519684934468e+20
56737.72998644138,-1628423839764088.2,-945096041313788.6,-473922798930706.44,-138747851849134.11,-1849629175807759.2,-1279782484264949.2,-1747572349858151.5,-1516742299946749.2,-168613168268017.75,-122923874644979.56,-1583245816020364.5,19485746660561.414,6.639887164467081e+16,6.6730464261558305e+19,1.1191948257875965e+18,7.408830525979299e+17,4.3870570749079514e+17,2.2653058212542944e+17,6.5434072327775944e+16,8.216942046326893e+17,5.791805026857619e+17,7.812913380439521e+17,6.911946649918029e+17,7.8873442709583e+16,5.854441552937413e+16,2.68404822299758e+21,4.785630440346244e+16,1.8900792813203766e+17,3.032631041801708e+17,7.543441376083152e+19,1.2218169364393736e+18,1.0051605910485869e+18,6.554547552258454e+17,4.093429181909127e+17,1.0923100692597685e+17,1.0231868535590916e+18,7.677516252041037e+17,9.955052182358193e+17,9.456176133092704e+17,1.2529071649402469e+17,1.042372976032801e+17,7.092039118755112e+20
68185.27598372966,-1821595610883232.0,-1084017146873770.6,-523253445192559.4,-140291110669038.2,-2085308683616176.2,-1507174987478936.0,-1975719229041791.8,-1774931086697409.2,-168779840205768.12,-122948904536129.02,-1832831138452753.0,19481426574766.195,6.64089949792744e+16,7.581706101904137e+19,1.1222067259828172e+18,8.285368200073357e+17,5.0303703078665664e+17,2.5005309084805926e+17,6.616348578407681e+16,9.261617537517652e+17,6.819343463277261e+17,8.830688741249005e+17,8.086780016714141e+17,7.89497397424924e+16,5.855596822808641e+16,3.048793739356967e+21,4.786337597953212e+16,1.8903566637943165e+17,3.0330803733823744e+17,8.571300936211705e+19,1.2251753537073293e+18,1.1236518407204753e+18,7.512800865485924e+17,4.517264473921508e+17,1.1048051729868661e+17,1.1529796989968637e+18,9.038801948151675e+17,1.1248647270552428e+18,1.1065161560059254e+18,1.2540359279638605e+17,1.042581388708692e+17,7.377149255373537e+20
81922.3311804756,-2018429616715962.8,-1235864742626190.5,-576869780264665.0,-141937910301311.1,-2331710330605389.5,-1766747671259110.5,-2217844456014505.8,-2054336666351364.5,-168900190158438.34,-122955329797300.36,-2089872523974075.0,19478320902348.938,6.641721700450149e+16,8.532012189381371e+19,1.123549755213065e+18,9.178486672841939e+17,5.7335767935418e+17,2.7562256980111248e+17,6.694218207664094e+16,1.0353742957986039e+18,7.992257573906147e+17,9.910911913218614e+17,9.3581562496409e+17,7.900505588412594e+16,5.855893029414595e+16,3.4462358873404966e+21,4.786870720683565e+16,1.8905612285249037e+17,3.033420470638272e+17,9.645580789901384e+19,1.2266728992667067e+18,1.2442945203575726e+18,8.559539698632138e+17,4.9777444288767046e+17,1.1181461995672731e+17,1.2885944027959852e+18,1.0591873425259044e+18,1.2621443186049636e+18,1.280549444240781e+18,1.2548441833928096e+17,1.0426349049097904e+17,7.670336931435538e+20
98406.79741657071,-2214121551826179.0,-1399607829754036.8,-634344771875591.9,-143684592159538.47,-2583732193665349.0,-2058723667643850.2,-2469882661836190.0,-2350301463503807.5,-169009321202772.47,-122956721106235.5,-2348576949666141.0,19475611308800.875,6.642480322837714e+16,9.508270204277803e+19,1.1240816727682281e+18,1.0066376581861088e+18,6.491885527497277e+17,3.030334008986265e+17,6.7768224384840776e+16,1.1470672458988041e+18,9.311534358518648e+17,1.103543657220744e+18,1.0704863585062241e+18,7.90553276866937e+16,5.855957112864967e+16,3.872446249152833e+21,4.7873462233319096e+16,1.890741730049689e+17,3.033724384666645e+17,1.0748444200789926e+20,1.22726602775686e+18,1.3641327467904689e+18,9.687502091442335e+17,5.4711152184996666e+17,1.1322990780047402e+17,1.427198694842099e+18,1.2337695875544369e+18,1.4050270985421028e+18,1.4647609434460716e+18,1.255574807630477e+17,1.0426465016306181e+17,7.975343615439371e+20
118188.15689988485,-2403539705668270.0,-1572914530521405.5,-694746238420813.8,-145503818508905.94,-2835598407786510.5,-2380941469658943.5,-2726548285442637.0,-2656873159580408.5,-169117301792402.97,-122956982140695.62,-2602718768858658.0,19473066635044.688,6.6432057314647704e+16,1.0490714060460032e+20,1.1242674371151077e+18,1.0925744087272474e+18,7.294484134333825e+17,3.318402200377798e+17,6.862860966346092e+16,1.258678109343957e+18,1.0767385540507946e+18,1.218065657595291e+18,1.2099802572268214e+18,7.91051055329942e+16,5.8559691433511624e+16,4.3208955107826923e+21,4.787795963914421e+16,1.890911843862235e+17,3.034012013400146e+17,1.1857477595422666e+20,1.22747317276164e+18,1.4800180163378394e+18,1.0880462194986185e+18,5.989314147528252e+17,1.1470408367763949e+17,1.5655963738747412e+18,1.426295333942192e+18,1.5504979008162985e+18,1.6554024628216195e+18,1.256297242285844e+17,1.0426486833420098e+17,8.291784490835585e+20
141925.78827986182,-2581694823009976.0,-1752163137244779.8,-756729297379300.6,-147353744764102.34,-3081335259421334.5,-2728145445023809.0,-2981639023623742.0,-2966955653279524.0,-169224823966573.53,-122957032717233.4,-2846065455257842.0,19470663633391.4,6.643894246888474e+16,1.1456611738423232e+20,1.1243242549286483e+18,1.1733945259989535e+18,8.124594043081816e+17,3.6140150781032774e+17,6.950353189127986e+16,1.367558283178978e+18,1.2336049749239306e+18,1.3318865090087414e+18,1.351067519229038e+18,7.915468097369694e+16,5.8559714922019096e+16,4.782352805205877e+21,4.788221498643655e+16,1.8910726388853123e+17,3.034284213438524e+17,1.2946964107627017e+20,1.227536530596269e+18,1.5888986539271877e+18,1.2113363900509878e+18,6.520768165747165e+17,1.1620321328386923e+17,1.7004959358964104e+18,1.6335884527897823e+18,1.6950203634155745e+18,1.848035600609525e+18,1.2570165420853488e+17,1.0426491111602867e+17,8.615116487068725e+20
170410.94593583417,-2744271544147330.0,-1932626804620795.0,-818639510396679.2,-149184368199269.62,-3315162216083117.0,-3091586175040897.0,-3228496123924078.5,-3272557239543189.0,-169329677949147.53,-122957050415424.86,-3072877401081205.5,19468436981076.688,6.644533298060361e+16,1.2382110012711825e+20,1.1243393793887521e+18,1.2471400521347315e+18,8.960324330595174e+17,3.909283344192903e+17,7.0369344310039096e+16,1.4711468755728358e+18,1.3977991087854953e+18,1.4420318349504673e+18,1.4901115757190671e+18,7.920302857482018e+16,5.855972329255982e+16,5.245083740201169e+21,4.788616009712467e+16,1.8912216591028483e+17,3.034536589880129e+17,1.3989999263075869e+20,1.227553396015616e+18,1.6881460925628408e+18,1.3353639132873628e+18,7.051282715526035e+17,1.1768678100795189e+17,1.8287295874048737e+18,1.8503988079936056e+18,1.834805328277006e+18,2.0376905503284475e+18,1.2577179930250003e+17,1.0426492646325306e+17,8.937651499789192e+20
204593.135123001,-2888095728897059.5,-2108786042656118.2,-878625669455290.1,-150942147061482.12,-3531779178856433.5,-3459172035717752.0,-3460532414596881.0,-3565168506659753.5,-169429013530205.7,-122957063169837.89,-3278373564264005.0,19466427699940.223,6.645110466790152e+16,1.3244275630766352e+20,1.1243428632798929e+18,1.312371751187291e+18,9.776115876514848e+17,4.195378982747853e+17,7.120072652128874e+16,1.5670979701523249e+18,1.5638585776736366e+18,1.5455602461068628e+18,1.6232410673517924e+18,7.924883295851258e+16,5.8559729378257144e+16,5.69542951811786e+21,4.7889720401732344e+16,1.8913561142191635e+17,3.034764364915498e+17,1.4960819319503507e+20,1.2275572809476308e+18,1.7758406660311524e+18,1.456338601456758e+18,7.565011990713697e+17,1.1911139683582523e+17,1.9474103179467722e+18,2.0695021149283e+18,1.9661170247814162e+18,2.219101847776648e+18,1.2583825379798078e+17,1.042649376502745e+17,9.249922742838071e+20
245611.7621476012,-3011389706256540.5,-2274775171619351.0,-934779201222019.6,-152574127528931.0,-3726608874967660.0,-3816384959851291.0,-3671750072610059.0,-3836307973421787.0,-169520089111048.2,-122957074366443.08,-3459052164759334.0,19464667344658.543,6.6456164746995784e+16,1.4022918887802828e+20,1.1243435542051154e+18,1.3682849187133394e+18,1.0544806791653722e+18,4.463199293901912e+17,7.197263119708672e+16,1.6533874249797394e+18,1.725225892990842e+18,1.6397949913906634e+18,1.7465979812548275e+18,7.929082971666522e+16,5.855973472810168e+16,6.118839373695849e+21,4.789283941090836e+16,1.8914738795275965e+17,3.034963921106638e+17,1.583685766516826e+20,1.2275580514197696e+18,1.850925546019043e+18,1.5702444953433137e+18,8.045653744139548e+17,1.204341317325153e+17,2.0540598488560284e+18,2.282253130637909e+18,2.085569284296734e+18,2.387044055038713e+18,1.2589918367104632e+17,1.042649474879467e+17,9.541974409429444e+20
294834.11457712145,-3113741518662187.5,-2424977995323872.0,-985313902238783.8,-154032479309331.7,-3896054235469730.5,-4147990113740002.0,-3857218498650040.5,-4078260673710734.0,-169600578919995.8,-122957084147931.4,-3612823512428127.0,19463174006851.04,6.64604598584032e+16,1.4702093660174085e+20,1.1243436716877558e+18,1.4146950975558116e+18,1.124039013975617e+18,4.704224249130577e+17,7.266242978781422e+16,1.7284260171643476e+18,1.8750205380809777e+18,1.7225370789489434e+18,1.856673444552191e+18,7.932794611479098e+16,5.855973940262484e+16,6.501356885675484e+21,4.789548497837384e+16,1.8915737491167296e+17,3.03513319748449e+17,1.6600403851577324e+20,1.2275581824400256e+18,1.913183373995984e+18,1.6732473798244856e+18,8.477983451928782e+17,1.2161619704999978e+17,2.1467427543592259e+18,2.479606209130273e+18,2.190393429664147e+18,2.5367830655627735e+18,1.2595303271187954e+17,1.0426495608403986e+17,9.804533345777211e+20
353900.9374925457,-3195855413554268.0,-2554735554437788.0,-1028779201997333.9,-155279673019859.16,-4037789701909427.5,-4440293374007655.0,-4013515266901950.5,-4284963265027210.5,-169668787462141.0,-122957092376110.44,-3739003680676086.0,19461952122167.715,6.646397605722016e+16,1.5271374935633068e+20,1.1243436887928202e+18,1.4519243323997947e+18,1.1841291422924047e+18,4.911534113132085e+17,7.325236375818554e+16,1.791187659607647e+18,2.007058336711127e+18,1.7922613609717463e+18,1.9507101268831188e+18,7.93593999314204e+16,5.85597433350208e+16,6.831413249714488e+21,4.789764936525157e+16,1.891655439659339e+17,3.035271693884069e+17,1.7239989319460146e+20,1.227558201526461e+18,1.9630777713229517e+18,1.7621766780026363e+18,8.849668497910196e+17,1.2262714846475794e+17,2.2242195054731645e+18,2.653454339279104e+18,2.2786810557523425e+18,2.6646153605351634e+18,1.2599866618239882e+17,1.0426496331543162e+17,1.0030144768085903e+21
424781.1249910548,-3259245923600105.5,-2661042879970192.0,-1064271228397156.6,-156293632043218.3,-4151051806547730.5,-4683428708154822.0,-4139112238097325.5,-4452878002897304.5,-169723847539128.03,-122957098980332.81,-3838257491361486.5,19460993265865.44,6.646673654544467e+16,1.572696154092097e+20,1.1243436909582372e+18,1.480661839796291e+18,1.2333595337706934e+18,5.0808165830312877e+17,7.373198376858426e+16,1.8413375020835267e+18,2.116884293149644e+18,1.848288011606874e+18,2.0270996059071002e+18,7.938479088904392e+16,5.8559746491396664e+16,7.101590551087793e+21,4.789934766360019e+16,1.8917195291577747e+17,3.035380371248226e+17,1.775157369432612e+20,1.2275582039512922e+18,2.0015608494577009e+18,1.8349980171819666e+18,9.153058327177028e+17,1.2344906871802882e+17,2.2861005982431365e+18,2.7979791880308685e+18,2.3495948102035077e+18,2.7683994560352333e+18,1.2603550346870512e+17,1.0426496911977835e+17,1.0214223553308878e+21
509837.3499892658,-3306005914565766.0,-2743043977127789.0,-1091582814304889.1,-157071409260163.12,-4236837286597528.5,-4873018927912168.0,-4234622956912848.5,-4581605910945417.0,-169765862738251.47,-122957103998507.77,-3912532184660518.0,19460277047078.145,6.646879919831369e+16,1.6072385019015954e+20,1.1243436912282977e+18,1.501858427151827e+18,1.2713338137112973e+18,5.2110825552394534e+17,7.409989032196533e+16,1.8793193194639066e+18,2.202522469996608e+18,1.8908923188219535e+18,2.0856611633369037e+18,7.940416645431213e+16,5.85597488898033e+16,7.309871931509716e+21,4.790061612308599e+16,1.8917673922477843e+17,3.035461545461779e+17,1.8139303455181675e+20,1.2275582042602573e+18,2.0299280218925279e+18,1.8911471968544302e+18,9.386451436226948e+17,1.2407955202066555e+17,2.3329519100951286e+18,2.910625582568187e+18,2.403502516228212e+18,2.8479272427146337e+18,1.2606361352567832e+17,1.0426497353027563e+17,1.0355789890382599e+21
611904.819987119,-3338659432335559.5,-2802136746152167.5,-1111232191334109.9,-157629758338090.44,-4297880234149735.0,-5010656782660370.0,-4302773630647765.5,-4673979829575434.0,-169795915625303.12,-122957107577285.5,-3964931805639496.0,19459772440453.184,6.647025278694136e+16,1.631835649209587e+20,1.1243436912840425e+18,1.516659641505373e+18,1.2986993592017626e+18,5.304803110603328e+17,7.436400458625526e+16,1.906345285314982e+18,2.2646931654689293e+18,1.9212914781797228e+18,2.1276840568612186e+18,7.941802565283285e+16,5.85597506002861e+16,7.459908338500768e+21,4.790150977063955e+16,1.8918011097878368e+17,3.035518735363643e+17,1.8415324843044877e+20,1.227558204328037e+18,2.0497273846707625e+18,1.9315982774313743e+18,9.554329240778391e+17,1.2453216836283083e+17,2.366281159664311e+18,2.9923768808921037e+18,2.441958055084774e+18,2.904976796020859e+18,1.2608372040190882e+17,1.0426497667572994e+17,1.0457597372756764e+21
734385.7839845427,-3360016504913781.0,-2841598834370115.0,-1124340019039163.5,-158001692837257.03,-4338308004845939.5,-5103011750115378.0,-4347989819268309.5,-4735496992846164.0,-169815887360063.97,-122957109950914.06,-3999436290634420.0,19459440463345.168,6.647120925483773e+16,1.6481336288609993e+20,1.12434369130973e+18,1.5263400297037327e+18,1.3169740388831345e+18,5.367322987225684e+17,7.453994069152024e+16,1.924243705782095e+18,2.3064094624539965e+18,1.941460217337082e+18,2.1556694053880858e+18,7.942723587938165e+16,5.855975173477776e+16,7.560077912833147e+21,4.790209768199296e+16,1.8918232906575302e+17,3.0355563600258406e+17,1.8598182204236956e+20,1.2275582043604314e+18,2.0626727367747907e+18,1.9586059288943107e+18,9.666300816434153e+17,1.2483367350692107e+17,2.388350560534772e+18,3.047219235262728e+18,2.4674679280472064e+18,2.942960805324074e+18,1.260970825484196e+17,1.0426497876197858e+17,1.0525492928133267e+21
881362.9407814512,-3372954189158031.5,-2865816512503544.0,-1132378915865780.5,-158229594278188.22,-4362990829567589.5,-5159856729505664.0,-4375626832959085.5,-4773185301669177.0,-169828106902025.94,-122957111401422.45,-4020426591140259.0,19459238625589.49,6.647179083783684e+16,1.6580871424968904e+20,1.1243436913246912e+18,1.5322040740793702e+18,1.3281891139862807e+18,5.405665861816094e+17,7.464774524574997e+16,1.9351712598503823e+18,2.3320859832144835e+18,1.9537876250667758e+18,2.1728144937767276e+18,7.94328711019802e+16,5.855975242806263e+16,7.62154233049081e+21,4.790245512032454e+16,1.8918367757382304e+17,3.035579235319848e+17,1.8709844196639837e+20,1.227558204379411e+18,2.0705130646611333e+18,1.9751781941936968e+18,9.734964955742006e+17,1.2501842062159693e+17,2.4018232865131187e+18,3.080969932316309e+18,2.4830583656139356e+18,2.9662282264571807e+18,1.2610525809188134e+17,1.0426498003687946e+17,1.0567125369598015e+21
1036800.0,-3379711743000970.5,-2878560057650001.0,-1136607461899903.8,-158349412291242.4,-4375941003111141.0,-5189819110542604.0,-4390136120509859.5,-4792997918674507.0,-169834525842573.1,-122957112162841.81,-4031416501394693.0,19459132984245.465,6.6472095255985384e+16,1.663310262005683e+20,1.124343691332518e+18,1.5352669134977014e+18,1.334090580313773e+18,5.4258346475052883e+17,7.470442305080813e+16,1.940904495201088e+18,2.345619777715498e+18,1.960259414086867e+18,2.1818275931448988e+18,7.943583129774586e+16,5.855975279199235e+16,7.653882726343841e+21,4.790264220154141e+16,1.8918438336207763e+17,3.035591208196048e+17,1.876843512995571e+20,1.2275582043893463e+18,2.074607675905372e+18,1.98389799111414e+18,9.771080929707045e+17,1.251155507639804e+17,2.4088914618465864e+18,3.098758013598006e+18,2.491242751787811e+18,2.9784588081328814e+18,1.2610955272215854e+17,1.0426498070611922e+17,1.0589022304950565e+21
