t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
3215.0418534399996,-143111422465660.8,-71298907215183.56,-45817670792087.33,-47021071992221.57,-162611472425664.7,-83644266954786.33,-156116643060008.66,-81835965107139.2,-47896567987759.125,-39282034335634.24,-10192643843204.031,35370237626892.016,4.58846292789063e+16,3.088121345101829e+18,2.8180119684610643e+17,7.046638297393968e+16,3.693731803837742e+16,2.5596347483420172e+16,2.5533939155168572e+16,7.722367708273928e+16,4.1374773166450264e+16,7.489741424110768e+16,4.107039773078023e+16,2.5721295968075024e+16,2.1926499373508252e+16,3.035172310835047e+20,3.2097908741393344e+16,1.257332024213775e+17,2.0371574044167696e+17,3.4329227156716047e+18,3.013365448536063e+17,9.605912014424464e+16,5.531515445440575e+16,4.646514186551092e+16,4.233291816823374e+16,9.649946898629422e+16,5.479060941975828e+16,9.59602825940886e+16,5.651657823595607e+16,4.148627235599019e+16,3.903607759586026e+16,1.7596206775298582e+20
3958.050224127999,-175593286259828.3,-87471423521327.06,-57463582338315.33,-57551538506967.83,-198832235540074.6,-102424696749787.69,-190807306792249.78,-101211661423119.95,-58234250478013.5,-47677293601807.18,-19378459111311.992,31975703168845.99,4.958596984651954e+16,4.054401913545429e+18,3.445295346384523e+17,8.554226090341888e+16,4.468173400430616e+16,3.145013771662556e+16,3.0674421606003276e+16,9.357786945513026e+16,5.008361043590789e+16,9.06779113208687e+16,5.0160533068221336e+16,3.0744923575075508e+16,2.6093367460020904e+16,3.593587477796794e+20,3.4813101829271172e+16,1.3650566066131949e+17,2.209047323371101e+17,4.513598675411656e+18,3.685662832033006e+17,1.1660963699699766e+17,6.69211883380076e+16,5.709315061264855e+16,5.089745998217936e+16,1.1693640350903091e+17,6.6321663605877016e+16,1.1617762331586538e+17,6.900546887946747e+16,4.956998833937535e+16,4.646355036414937e+16,2.206981976756699e+20
4849.660268953599,-213433689474357.72,-106185909415331.94,-71209100741651.5,-68619076748197.89,-240978161720788.94,-124305453900266.2,-231023624750657.84,-124258112739437.06,-69610872264275.83,-56703771427865.89,-33809257479131.902,29081964423401.547,5.303209086133637e+16,5.268384466531883e+18,4.157605898706459e+17,1.0307317548543832e+17,5.361967538122661e+16,3.831891187264189e+16,3.603380665159139e+16,1.1258009258022949e+17,6.0210115695517736e+16,1.089432055910422e+17,6.094521060223248e+16,3.624587662443631e+16,3.0547977970269864e+16,4.216209957047023e+20,3.737522883819237e+16,1.467066690440059e+17,2.3711398874353414e+17,5.873619883351941e+18,4.451626050114426e+17,1.4049991761836118e+17,8.031865611284454e+16,6.955925496533629e+16,5.985138287819286e+16,1.4067637120883189e+17,7.973057129172542e+16,1.3957018369989536e+17,8.380998766061891e+16,5.8402632244872696e+16,5.440899237420457e+16,2.647697628287882e+20
5919.592322744319,-257419203787803.72,-127810527093670.11,-87270355260201.36,-79656511639809.44,-289932862757829.4,-149846360864742.53,-277527662972812.03,-151789929205074.25,-81874302488371.02,-66136528753058.836,-55211334190343.44,26652763293356.535,5.612866660803126e+16,6.782366533179682e+18,4.945548338432073e+17,1.2341824380039968e+17,6.392461235013285e+16,4.630230322111271e+16,4.134363421627438e+16,1.3462386773337645e+17,7.201175721443083e+16,1.3003499109694797e+17,7.379923452144118e+16,4.21493045500897e+16,3.5181214497184948e+16,4.915618448382326e+20,3.971146943076427e+16,1.5604362853600912e+17,2.518837645748048e+17,7.572680472873325e+18,5.303063660229656e+17,1.6821557820270496e+17,9.57685828422882e+16,8.404059097142888e+16,6.874571083980755e+16,1.6820747202259638e+17,9.536051272172821e+16,1.6657080109128637e+17,1.0143825760019514e+17,6.785369772113151e+16,6.2677854608764984e+16,3.0635024360519585e+20
7203.510787293182,-308434477607938.44,-152806512467294.47,-105805163259059.47,-90061229051505.81,-346694810639473.56,-179798728212109.38,-331180877434507.9,-184864545996375.88,-94761263592951.52,-75673593284082.4,-85570495018604.72,24661661784654.17,5.880282115047392e+16,8.653969462063708e+18,5.789315258255663e+17,1.4698103710926067e+17,7.581424540930024e+16,5.547244809266898e+16,4.632440563018496e+16,1.6015345655797216e+17,8.583457668107013e+16,1.543393282831362e+17,8.920843258453608e+16,4.832733844221937e+16,3.984732682765553e+16,5.708243974723396e+20,4.176092012970517e+16,1.6426721298967242e+17,2.648309542698517e+17,9.676900775876712e+18,6.220568902151117e+17,2.0030139685782784e+17,1.1359734110261701e+17,1.0066453372870038e+17,7.710834982291726e+16,2.000800878183817e+17,1.1367360217608661e+17,1.9766739726282576e+17,1.225486275983598e+17,7.77077049885686e+16,7.100956320754359e+16,3.451763413628933e+20
8744.212944751818,-367469649660325.2,-181792623068187.94,-126902531873812.62,-99334733698130.66,-412383125897047.06,-215215831173683.44,-392965448914295.56,-224855675596162.56,-107864742478927.34,-84945022640620.06,-127119956268908.78,23080978472618.434,6.10131426763422e+16,1.0943408983171723e+19,6.6591051398276e+17,1.742128458294096e+17,8.958079641259067e+16,6.586962110071807e+16,5.074971290834054e+16,1.8966638098910902e+17,1.0216354732835112e+17,1.822960654461028e+17,1.0780294319508586e+17,5.458429149044925e+16,4.43683164799363e+16,6.612969260426532e+20,4.348296936605922e+16,1.712056445098313e+17,2.7570175655223213e+17,1.2255772883110099e+19,7.173134473133327e+17,2.3736559513173766e+17,1.3424091618152643e+17,1.1950184527228755e+17,8.455343767109168e+16,2.3691017342131584e+17,1.3531825994618774e+17,2.3341473507869853e+17,1.479955098655707e+17,8.764433654034232e+16,7.908592730124568e+16,3.8199182350504e+20
10593.055533702181,-435621069400999.6,-215637764520467.03,-150591342855232.06,-107199380239113.28,-488233963887114.6,-257570725011103.2,-464005826664368.1,-273524232501406.9,-120626505800515.02,-93543563307032.61,-182287874603055.94,21874644231836.918,6.275439916503571e+16,1.3710185262322217e+19,7.518345913954042e+17,2.0561284483299552e+17,1.0563398169349645e+17,7.750682130079933e+16,5.449827579470736e+16,2.237117756425603e+17,1.2167474220498029e+17,2.1440827288037072e+17,1.3038915853261352e+17,6.065470943168215e+16,4.854906286341061e+16,7.650158384425553e+20,4.486254555034986e+16,1.767873544410237e+17,2.844042991564098e+17,1.5378249680883139e+19,8.120868875537441e+17,2.8007999983880365e+17,1.583081457329748e+17,1.4057500032790178e+17,9.0870685526242e+16,2.7937756868069584e+17,1.611982813335827e+17,2.7444624810439325e+17,1.7887426251072598e+17,9.723969868843856e+16,8.655822328137168e+16,4.177678049314479e+20
12811.666640442618,-514078117815583.06,-255551461123861.4,-176864550774910.97,-113625285993948.19,-575582718546518.8,-308776958556142.5,-545581300993783.94,-333057364252107.06,-132391024358823.66,-101081642220793.84,-253586275205841.38,20995767815199.793,6.4055984463628184e+16,1.7010354085864798e+19,8.329093962909646e+17,2.417219135275878e+17,1.2454199750532222e+17,9.038117442615093e+16,5.75632799949746e+16,2.62882502399557e+17,1.4524088364056378e+17,2.5124763327769277e+17,1.5796696544682448e+17,6.623047618452268e+16,5.220499487805265e+16,8.841354963454419e+20,4.591109542812321e+16,1.8104706728317936e+17,2.9101414717493005e+17,1.910925552331731e+19,9.020663896992704e+17,3.2917173308607846e+17,1.8664191814475306e+17,1.6387793596196614e+17,9.604323918048318e+16,3.282166905990196e+17,1.9247798967772394e+17,3.214809784288083e+17,2.165474628154157e+17,1.0601196077420818e+17,9.309628118515243e+16,4.5318585576847324e+20
15473.999968531141,-604086319485553.5,-303085764878426.1,-205679295225012.72,-118753805885715.94,-675832764521371.1,-370966118373476.75,-639114478358983.0,-406032489786500.1,-142532998304288.7,-107263859754524.22,-343439293752305.0,20388586885252.645,6.497470369054558e+16,2.0895184800457187e+19,9.057934422630948e+17,2.8310567226119693e+17,1.4702983672533363e+17,1.0447237230238648e+17,6.001454233827237e+16,3.0780138251366016e+17,1.7382516623732112e+17,2.934491259472163e+17,1.9171285444757955e+17,7.102140345380679e+16,5.5196796871527656e+16,1.0209369460646601e+21,4.666311322897022e+16,1.8411395698751325e+17,2.95751773907029e+17,2.3507643340958237e+19,9.833221330862484e+17,3.854004471979998e+17,2.2031852807104506e+17,1.8937254609744765e+17,1.0018552271921339e+17,3.841997937985123e+17,2.3043648610195786e+17,3.753174887722943e+17,2.6262634175483027e+17,1.1351600496274168e+17,9.845023604908571e+16,4.884659109586634e+20
18668.799962237368,-706875476823046.8,-359929558076900.9,-236896595354878.1,-122786233767181.97,-790419702740262.6,-446037781419323.56,-746120087103738.0,-495276173184606.2,-150618560192706.1,-111952101197767.02,-453967453681564.3,19993427132435.96,6.558385678653949e+16,2.5410732443872244e+19,9.680586090130173e+17,3.303216322628789e+17,1.7388024647030083e+17,1.1971193962760918e+17,6.194693960022143e+16,3.591054581908841e+17,2.082756701643003e+17,3.416882128300772e+17,2.3291558984493485e+17,7.482991146212336e+16,5.7461255581843816e+16,1.1778435776993266e+21,4.716908318485503e+16,1.861846934917796e+17,2.989376334631737e+17,2.8625310825600147e+19,1.0529166310311786e+18,4.4951415302097875e+17,2.6050292076830595e+17,2.169333323037124e+17,1.034561770845504e+17,4.481172456270259e+17,2.7619031239068525e+17,4.368063736712434e+17,3.188880489115399e+17,1.1945662551863506e+17,1.0250572966992997e+17,5.234191147368022e+20
