t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total solute surface 21
3215.0418534399996,-6777.261107798791,-9.400026451964517e-11,-2.6479401375115745e-19,-2.761687104236214e-24,-17224.81934434028,-3.4300401246077376e-17,-12171.98938461916,-3.942571559773168e-10,-2.339295174501253e-25,-4.606559056395054e-25,-6328394365284.283,20477340106407.773,6.494250310224821e+16,3.063039144511192e+16,-2.9249704081621553e-26,346073871.9706099,4.664247349010417e-06,1.5201718221289407e-14,1.489143701535836e-19,758460144.7234676,1.3227151298965098e-12,560780681.5016661,1.8166236139521682e-05,1.1337984990354028e-20,2.734786435992503e-20,39640150996137.26,2.5806643108095143e-17
3958.050224127999,-39791.465331201995,-4.6081318399053836e-09,-3.85404179865157e-17,-1.3991032443989488e-20,-95069.14764058098,-1.1553221129861752e-14,-69270.86539665262,-1.899965193925874e-08,-2.5260539583563363e-22,-1.0377871779410179e-22,-7623051020103.859,19981549214108.32,6.565368478458778e+16,3.8452471905037304e+16,-9.330295419610348e-24,2286150134.17769,0.0002550332128479573,2.5325039601309586e-12,8.569696447666991e-16,4602983791.501213,4.820304627409405e-10,3528963835.1640024,0.0009620508227760502,1.3466068344354499e-17,7.051645462321253e-18,116767195612634.53,3.225883622451591e-14
4849.660268953599,-189196.36571464757,-1.554209043215139e-07,-3.5115047133136567e-15,-2.7437791032476868e-17,-429020.6301965548,-2.2339310150741983e-12,-321525.2137377099,-6.419700290139251e-07,-2.070841488815323e-19,-1.3551906730176494e-20,-8814073236571.184,19715522863487.883,6.604006718309024e+16,4.68458082599671e+16,-1.12812542269375e-21,12181020003.267572,0.00958184421790266,2.65017996279186e-10,1.9107623778963826e-12,22671471265.257504,1.0053571102263852e-07,17998323344.97697,0.03559269837265077,1.2114403509672773e-14,1.0572117025616642e-15,301590638343348.44,2.033473161752587e-11
5919.592322744319,-753321.4986468375,-3.7681023457918038e-06,-2.968109123254387e-13,-2.3090225470247568e-14,-1638020.7843542786,-2.636562510959938e-10,-1258636.1126415909,-1.5998362578299146e-05,-1.1515273643021787e-16,-1.0960678826877738e-18,-9900840064106.402,19585898158561.594,6.623054439402555e+16,5.564378359112043e+16,-7.78198509383668e-20,53554836985.78642,0.2580643297370491,2.5845273966625776e-08,1.8274603017052948e-09,92612169700.15839,1.2750134989875489e-05,76068757581.54576,0.9652223575314802,7.404431461841312e-12,9.837771063172547e-14,694297019396634.0,1.100587356045946e-08
7203.510787293182,-2649717.83631914,-6.828780503351223e-05,-6.080568045661449e-11,-9.130349988134267e-12,-5591875.49680225,-1.9994396366371145e-08,-4381440.20776965,-0.00031279605896260564,-3.668246139070321e-14,-5.820237311250148e-17,-10892647378829.785,19528963972251.168,6.631515445540763e+16,6.463750415820571e+16,-2.2039892044732973e-16,198179141930.1781,5.173588811449986,6.087508138415825e-06,8.199656498386835e-07,319815569621.01355,0.0010346472765945648,271639064187.12527,20.309869556494743,2.590506116972359e-09,6.0183572035171475e-12,1445374052067897.2,7.831104756134799e-06
8744.212944751818,-9095842.783434803,-0.000957919351492019,-1.4241282825144551e-08,-1.8372777199807466e-09,-18725800.50381434,-1.0208562643515502e-06,-14882413.590943102,-0.005249826256034047,-6.485019864550362e-12,-2.1363534658172183e-15,-11795904647676.781,19506576096214.85,6.63487957579697e+16,7.357351451963549e+16,-1.2431622798066495e-13,627915458637.3873,79.84264761831932,0.0016267800627923661,0.0001867568085197658,949318553712.6508,0.056322908908834235,833421270517.1019,359.67838928514294,5.012467120724017e-07,2.547890587904806e-10,2755919561282636.5,0.003986823175521395
10593.055533702181,-34239544.90502399,-0.010729277514654316,-1.9850091870969802e-06,-2.0182806380573444e-07,-67144690.32975249,-3.700967131263054e-05,-54459234.705495335,-0.08389287894850793,-6.57720145746894e-10,-5.6734851842732935e-14,-12609176903432.621,19498742592465.94,6.636070050247008e+16,8.217144218377296e+16,-2.8118323675975813e-11,1728239638338.6455,977.3990196978726,0.25792005120114053,0.02314344722587453,2456620903726.742,2.1765606907411876,2228093876316.4844,5917.591569324034,5.5379932308798006e-05,7.820989351802226e-09,4867509366604915.0,1.0758149441219647
12811.666640442618,-140890925.51862964,-0.09862876723393618,-0.00015949841305075443,-1.287553569335521e-05,-252217391.44045213,-0.001029614172370451,-212731580.9193402,-1.317261868465799,-4.013866323986934e-08,-1.1356908256265122e-12,-13325156143932.016,19496314376637.93,6.636443877939585e+16,9.015963117686445e+16,-3.204808448353417e-09,4180395004303.3813,9747.292917009763,23.497885977393985,1.6588655341788499,5606084975315.929,65.1053310580687,5249235527734.587,94586.78424504612,0.0036621453526703147,1.8179310222690524e-07,8043338102371836.0,155.46392731393757
15473.999968531141,-555820672.7160289,-0.7626002914326601,-0.007733037118690533,-0.0005037556818300731,-887455185.778225,-0.024343126554029242,-789646856.968603,-18.885763228580764,-1.5451348546820981e-06,-1.780189381309659e-11,-13936041501159.125,19495646991054.883,6.636548650655286e+16,9.731854388206803e+16,-2.0376359824642626e-07,8967619560655.584,81120.6062945309,1287.0123002312687,72.58787397209315,11388051906079.076,1683.8885336877813,10995793002056.717,1388860.6377200196,0.15189691404533961,3.3316431243255492e-06,1.2545074210853e+16,12787.045779893024
18668.799962237368,-1877423999.8986042,-5.086665644033776,-0.23702246983192735,-0.012685549230738195,-2675183165.798471,-0.5199618504176771,-2518494286.8574452,-226.66079544350288,-3.9173455960867024e-05,-2.2697531365312103e-10,-14438764797414.285,19495481218882.01,6.636575798160689e+16,1.0351795554883027e+17,-7.700509033271876e-06,17198022826852.992,577780.1213343762,44384.6429792817,2033.8537769241655,20781480541340.53,39613.69968154846,20651861604373.566,17218510.26079243,4.1253371403982495,4.9895327028175565e-05,1.8610110040863344e+16,636824.94638252
