t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
4849.660268953599,-209890796953863.5,-106973421624294.53,-71384241162514.69,-70558389335698.08,-237294175387446.06,-123372959198990.6,-228807671860466.1,-118945770151361.8,-68011916630085.21,-56444330943649.89,-32963935417211.344,29081964187192.47,5.303209483531478e+16,5.269009191185553e+18,4.155122910663401e+17,1.039614247041925e+17,5.5276791923341656e+16,3.868720245832683e+16,3.766752621479332e+16,1.1457940073697416e+17,6.193892554977959e+16,1.1127873968529291e+17,6.0256867469685624e+16,3.61566224954552e+16,3.0715875357917652e+16,4.217061514023903e+20,3.73752319010379e+16,1.467066813597662e+17,2.3711400809611888e+17,5.874843325559242e+18,4.4488991689957485e+17,1.4182163510373034e+17,8.277879595344584e+16,7.023613175824155e+16,6.2530952499626056e+16,1.4332131085845446e+17,8.210103348565498e+16,1.4268772343967933e+17,8.300723308219125e+16,5.8278272921504984e+16,5.469897932989374e+16,2.6469571920460648e+20
5919.592322744319,-253135094493026.88,-129353634789269.44,-87975701897752.64,-82993091630001.58,-285866080066981.7,-149019555478553.72,-275589886282385.3,-144172950996793.6,-79779364255092.25,-65882997643982.89,-54259798258071.734,26652762628449.61,5.612867406287859e+16,6.78411230676002e+18,4.943086895466772e+17,1.2420410842658344e+17,6.605944828568735e+16,4.6976132483765096e+16,4.371206161617004e+16,1.368002874412687e+17,7.398856985377765e+16,1.3281672212511331e+17,7.220812510386266e+16,4.1874780269632984e+16,3.537360643571661e+16,4.9166268550309256e+20,3.971147506255879e+16,1.5604365106565133e+17,2.518838001910882e+17,7.575407186992075e+18,5.300227479022178e+17,1.6941003419931245e+17,9.891544992932378e+16,8.52777887926549e+16,7.264642622533635e+16,1.7109529208241155e+17,9.805528370020344e+16,1.7027543335041254e+17,9.943985322752901e+16,6.743363867246658e+16,6.300557392002675e+16,3.061729168092422e+20
7203.510787293182,-303132122378842.94,-155270605961412.44,-107471725845397.75,-95000311690286.05,-342110775906948.94,-178804103120419.34,-329664953438882.8,-173696438938620.88,-92027874736458.69,-75421305297946.78,-84537314123619.75,24661660214515.16,5.880283398784867e+16,8.658325113535129e+18,5.787594655947048e+17,1.4755097008054678e+17,7.850694581877886e+16,5.66675482578533e+16,4.951113067209982e+16,1.624681253778543e+17,8.793736339349949e+16,1.5765053533513123e+17,8.614826280244267e+16,4.77991273824655e+16,4.0060177564470424e+16,5.709219370144482e+20,4.176092965205976e+16,1.6426725090223232e+17,2.648310145421408e+17,9.68283306137643e+18,6.218366753235421e+17,2.012154089004018e+17,1.1754221092624789e+17,1.028533637726037e+17,8.237826683563886e+16,2.031675005282044e+17,1.1652138101054712e+17,2.020686726218919e+17,1.1859480659044928e+17,7.68834169261488e+16,7.1366820814090856e+16,3.448821529186584e+20
8744.212944751818,-360775171738288.25,-185223852261672.62,-130102039445621.95,-105896288046717.14,-407093376358892.8,-213350582993176.0,-392018137908620.1,-208265891690061.44,-104360620587746.56,-84687061549540.47,-126034435447202.39,23080975252919.42,6.1013163362723336e+16,1.09530754406883e+19,6.659131671616486e+17,1.7441010606521197e+17,9.285346105635122e+16,6.786638492378691e+16,5.474888325420085e+16,1.920582904462326e+17,1.040703955027768e+17,1.862224216019639e+17,1.0242200920722147e+17,5.373852492606591e+16,4.459626676827158e+16,6.613563439789064e+20,4.348298446679165e+16,1.712057043781687e+17,2.7570185220768374e+17,1.2267933341216178e+19,7.172684817793591e+17,2.377876191704308e+17,1.3901018157059558e+17,1.2314753910051125e+17,9.11897853863747e+16,2.4012749254887168e+17,1.3787757407857992e+17,2.3862642321029827e+17,1.409402541333e+17,8.63154856019949e+16,7.946243196012568e+16,3.815667069611069e+20
10593.055533702181,-427048562566817.94,-219795084339340.12,-155972412065937.47,-115216950640848.7,-482002741844509.56,-253396559137816.62,-463750081401168.75,-248786253674531.4,-116260684847821.28,-93273417876896.52,-181189711655438.97,21874638336320.934,6.275443075446455e+16,1.3729131901484286e+19,7.521291899776837e+17,2.0523069278117347e+17,1.0937182346423778e+17,8.061793034253589e+16,5.921725670210348e+16,2.261008612250219e+17,1.2272503643332312e+17,2.1902579339172006e+17,1.2144490336962027e+17,5.944625817906319e+16,4.87866447722291e+16,7.649845500015144e+20,4.486256829735511e+16,1.7678744429404064e+17,2.8440444334586054e+17,1.5401057865829675e+19,8.123553896713101e+17,2.7973075796351075e+17,1.6372853661880458e+17,1.462387185464205e+17,9.87226104435343e+16,2.8263192975147955e+17,1.625726326664095e+17,2.8057108909279965e+17,1.6703939754227824e+17,9.533648217720704e+16,8.694393559506838e+16,4.1719468960716836e+20
12811.666640442618,-503025986634112.06,-259678027416005.25,-185025493665358.97,-122804050840232.19,-568156246998037.6,-299844406921050.56,-546083425964388.9,-296351672516741.3,-127137085397201.77,-100794259092093.77,-252532411022093.12,20995757952903.703,6.405603060303413e+16,1.7043220090229879e+19,8.336094904045588e+17,2.4050204374029734e+17,1.2838747999392933e+17,9.488955497212211e+16,6.285203875845206e+16,2.6518255534303098e+17,1.443147523139613e+17,2.566079733010795e+17,1.4371855366005723e+17,6.464316394048324e+16,5.244712699110736e+16,8.839446792162719e+20,4.59111282694867e+16,1.8104719660231014e+17,2.91014355474831e+17,1.914789680011853e+19,9.027886514907057e+17,3.2770156919785965e+17,1.9218512220710672e+17,1.7206654932993795e+17,1.0486062698448766e+17,3.3140677747101504e+17,1.911582128930112e+17,3.2859146451461696e+17,1.975704286673631e+17,1.0351098958658318e+17,9.348243635480627e+16,4.5244187237611713e+20
15473.999968531141,-589858078210741.4,-305714239456434.0,-217015451058651.5,-128754008250197.22,-666991589724180.4,-353846305923069.25,-640362251450855.2,-352279962790594.25,-136432034489348.61,-106955518150435.22,-342514597514636.3,20388571517628.6,6.497476868308599e+16,2.094598300738906e+19,9.069875623990072e+17,2.8074771845108365e+17,1.5029501195586787e+17,1.10558860979333e+17,6.570519867320113e+16,3.0994279665987814e+17,1.69368318487771e+17,2.995696598235919e+17,1.698459800766146e+17,6.906902027906101e+16,5.543885322266312e+16,1.0205105627108738e+21,4.666315902305214e+16,1.8411413680953766e+17,2.95752064515676e+17,2.3566623227644285e+19,9.84611349474847e+17,3.824010476470166e+17,2.2497054559668314e+17,2.0040934111383206e+17,1.0968590557747675e+17,3.8724214524207046e+17,2.2434175971322845e+17,3.834412873813404e+17,2.333460748392439e+17,1.1044163936785114e+17,9.882946216557322e+16,4.875145108480818e+20
18668.799962237368,-688743174432920.9,-358918103982721.5,-251482041405496.53,-133284788949731.72,-780033762464345.1,-416927768595287.2,-748040597484010.0,-418140126936769.6,-143764549915877.6,-111620449622465.66,-453304995669378.5,19993404426223.4,6.5583945881986216e+16,2.5481149542158713e+19,9.697956043667127e+17,3.2651193425220544e+17,1.755691615406112e+17,1.2740081697431469e+17,6.788164810349866e+16,3.610586347501979e+17,1.985862746641954e+17,3.4855944997683334e+17,2.005435259845874e+17,7.254975946018848e+16,5.76993281951481e+16,1.1771179758159233e+21,4.716914536159092e+16,1.8618493699739683e+17,2.989380282409739e+17,2.8706465787936408e+19,1.0548367026216803e+18,4.4455549009557984e+17,2.6279369622475834e+17,2.308596050050522e+17,1.1337253504428123e+17,4.509732631259801e+17,2.6306195237414035e+17,4.4593122992639955e+17,2.7532767968751434e+17,1.15870414101392e+17,1.0287234717742235e+17,5.22201954974706e+20
22502.559954684843,-800873908361767.0,-420453723726004.1,-287731014271697.8,-136630290677739.69,-908822865752169.5,-491131313050920.6,-870655692171563.1,-495759962589695.9,-149041157893045.12,-114842167137880.17,-586579063640655.4,19752702523093.92,6.5961392378055656e+16,3.068460532944223e+19,1.0207120176618804e+18,3.7833493715967456e+17,2.0475284887846154e+17,1.4507827636862637e+17,6.949161357855212e+16,4.192122029112094e+17,2.3290570298051738e+17,4.042614702229341e+17,2.3664335069678016e+17,7.504797248390805e+16,5.925756353143633e+16,1.3563777239018318e+21,4.748661402239025e+16,1.874881449196848e+17,3.009361513201306e+17,3.4606539494658687e+19,1.1118161115120068e+18,5.148825206681865e+17,3.0646263478469734e+17,2.6280723162968042e+17,1.161049598092446e+17,5.2343984583483315e+17,3.0857399330416845e+17,5.1691191547829926e+17,3.246253954155812e+17,1.1975265012304402e+17,1.0566154168212262e+17,5.560496295869649e+20
27103.07194562181,-927351855957778.8,-491523198566001.9,-324915541283680.4,-139013049319491.64,-1054792967716646.2,-579120867945771.1,-1009780067354519.2,-587198023502239.0,-152467586116513.28,-116843623050917.16,-743342141245068.5,19616291897212.82,6.617902826814243e+16,3.658222521172643e+19,1.0595979342682071e+18,4.367138174254321e+17,2.384036949256416e+17,1.6318310793631814e+17,7.0640161236160904e+16,4.8503647629329754e+17,2.7354577523880454e+17,4.673735470665571e+17,2.7907941298010237e+17,7.666657438845306e+16,6.022393169684175e+16,1.561059987187663e+21,4.7671382967779256e+16,1.8824835894835946e+17,3.020987701842807e+17,4.1293719948552e+19,1.1553163016931948e+18,5.940374690488252e+17,3.568035690753118e+17,2.955148996798448e+17,1.1805909644118034e+17,6.054186204966683e+17,3.625072364800024e+17,5.972449358406921e+17,3.8247496184012986e+17,1.2225935355106027e+17,1.0739293099408062e+17,5.8856604223103415e+20
32623.68633474617,-1069065050766088.1,-573181194008456.5,-362307786440777.56,-140656742148601.36,-1219108503363767.0,-684141106650255.9,-1166943739159223.0,-694669921522389.0,-154454598386055.12,-117946507106217.1,-923809173902224.0,19544621079498.215,6.6295816155347336e+16,4.318684472493192e+19,1.0873751834760735e+18,5.020464714459347e+17,2.770071718987925e+17,1.8136933926460547e+17,7.143397802614778e+16,5.5904234913565786e+17,3.219858676807027e+17,5.38572050440166e+17,3.288527617187044e+17,7.760337694896062e+16,6.075556804643204e+16,1.7940359885436708e+21,4.7770907644455624e+16,1.8865827566158093e+17,3.027249994613835e+17,4.877971175264364e+19,1.1863611853692316e+18,6.825371975082099e+17,4.145305369252479e+17,3.283586152422748e+17,1.1941371425296453e+17,6.975325950691848e+17,4.268309384264959e+17,6.877574565985905e+17,4.5018656835486163e+17,1.237051921028204e+17,1.083464328239237e+17,6.19393430642784e+20
39248.4236016954,-1226531064563663.8,-666173336166992.6,-399648004454853.25,-141784639018682.12,-1402486577617393.2,-809711050879301.0,-1343513470383445.0,-820434967843230.6,-155473142816703.53,-118478413346499.42,-1127339124327347.2,19509573531659.957,6.63548620321493e+16,5.049627791840757e+19,1.1057748176151071e+18,5.7456002800664166e+17,3.209025853529635e+17,1.9952060124455594e+17,7.198021854947019e+16,6.41539663697765e+17,3.7982221726985146e+17,6.18457742824915e+17,3.869795369200883e+17,7.808273207297989e+16,6.101156263345369e+16,2.0581594948935567e+21,4.78208568096014e+16,1.8886371639507744e+17,3.0303943523682816e+17,5.705908158887466e+19,1.2069067429838956e+18,7.806633708592179e+17,4.801351737884614e+17,3.6112889188684294e+17,1.2034896576028347e+17,8.00152384889415e+17,5.036576049465894e+17,7.891739916841807e+17,5.290730400037481e+17,1.2444236228153491e+17,1.0880608990797704e+17,6.484013725752082e+20
47198.10832203448,-1399720034414439.0,-770886938960424.9,-437302072815958.8,-142595882480180.12,-1605037926394444.8,-959026808958519.4,-1540514668265903.5,-966666594003972.2,-155930312944899.5,-118700242707353.67,-1352398045510118.2,19493219073789.555,6.638421983675419e+16,5.849379173129457e+19,1.1169732850299144e+18,6.542303596918633e+17,3.702621517571106e+17,2.1782211927932278e+17,7.237462036535742e+16,7.325665996614478e+17,4.4849392825971846e+17,7.074763654470674e+17,4.5443300962410963e+17,7.829753468291454e+16,6.111815887589875e+16,2.3560653093871493e+21,4.784494583770647e+16,1.8896213583636013e+17,3.031913015108206e+17,6.610972199009098e+19,1.2194035699094671e+18,8.883543088447348e+17,5.538567299031959e+17,3.941595871698553e+17,1.2102649520257702e+17,9.133073895721925e+17,5.948749295236755e+17,9.020182499997658e+17,6.203758570962164e+17,1.2477141958940318e+17,1.0899772482974818e+17,6.757086912726472e+20
56737.72998644138,-1587880200889796.0,-887396214747721.2,-476104682980706.75,-143242910319204.97,-1826129421968943.2,-1134306504412383.0,-1758390216531976.8,-1135327745797178.8,-156108898550129.12,-118779416325569.22,-1596519976617957.2,19485374085937.19,6.640005285237328e+16,6.714937818359028e+19,1.1231789498851818e+18,7.407029748421379e+17,4.251133311980659e+17,2.3668169979721712e+17,7.269047431575437e+16,8.31828558016728e+17,5.289873055939633e+17,8.05811580309738e+17,5.3208938087597037e+17,7.838131850809349e+16,6.115614699288225e+16,2.68985901702229e+21,4.785707136937052e+16,1.8901087141474016e+17,3.032679956364846e+17,7.589412445576113e+19,1.2263266029280305e+18,1.0050996030638927e+18,6.357173986998419e+17,4.281848929275793e+17,1.2157055399295187e+17,1.036609045474708e+18,7.017557791070291e+17,1.0264824735155777e+18,7.252034599533307e+17,1.2489921939676531e+17,1.0906610577193835e+17,7.01668666275972e+20
68185.27598372966,-1789388013393861.0,-1015539660903349.0,-517036541994414.7,-143826095884009.16,-2064236705080329.2,-1336520763511233.0,-1996713355004555.5,-1328030032849239.8,-156169915161059.62,-118803396386127.45,-1856259213799887.5,19480933968592.516,6.641053041011435e+16,7.64178575385329e+19,1.1262830883020828e+18,8.33225329735057e+17,4.853752569397497e+17,2.5657357674194467e+17,7.297604142792437e+16,9.386327292799514e+17,6.217205144276177e+17,9.132579147892724e+17,6.206667866343265e+17,7.840991323587147e+16,6.1167636090014216e+16,3.060678226468036e+21,4.786436072626768e+16,1.89039432169546e+17,3.033143233059278e+17,8.63573593266916e+19,1.2297892385947756e+18,1.1298514963560613e+18,7.255788921487633e+17,4.6405758720066016e+17,1.2206325913946584e+17,1.1691705518957248e+18,8.24816262473531e+17,1.1622733983907126e+18,8.444649378044997e+17,1.2494261106248398e+17,1.0908681412708275e+17,7.268294731505124e+20
81922.3311804756,-2001643879881752.2,-1154989491098543.2,-560933065057135.4,-144402951938081.56,-2316780276078691.5,-1565659090518918.0,-2253897648486630.5,-1545788181747679.2,-156188945816312.44,-118809520440141.12,-2127168257457160.5,19477670398910.08,6.641921358875373e+16,8.623176159485244e+19,1.1276732827464169e+18,9.306001817782555e+17,5.508910311316379e+17,2.7789917940702845e+17,7.325898400215114e+16,1.0518158088140134e+18,7.266716066346888e+17,1.0290926564184717e+18,7.206157674491167e+17,7.841883323329326e+16,6.117056616438915e+16,3.468128043216759e+21,4.786997308609757e+16,1.8906094773586458e+17,3.0335013441071616e+17,9.741957414937956e+19,1.231339985079531e+18,1.2609663130001055e+18,8.231923651192383e+17,5.024980385104031e+17,1.2255182452807155e+17,1.3095206930447383e+18,9.639981444315146e+17,1.308457191934261e+18,9.787369142301829e+17,1.2495604524262368e+17,1.0909210252064515e+17,7.518462453214537e+20
98406.79741657071,-2221046458910230.8,-1305201186805581.0,-608268106770861.1,-145001502935126.44,-2580023407029878.0,-1820965876114584.5,-2526956523142262.0,-1788565440978928.2,-156195304229199.2,-118810833868317.31,-2403860662173179.5,19474760377158.9,6.642738033774435e+16,9.649073160972848e+19,1.128226436142259e+18,1.0311749697017428e+18,6.214033828694267e+17,3.008838705804564e+17,7.355277490595333e+16,1.1696998904268073e+18,8.434859001295788e+17,1.1519696542414253e+18,8.319126966190785e+17,7.84218242194631e+16,6.117119380108586e+16,3.9096377345733286e+21,4.78750802185148e+16,1.890803222942374e+17,3.033827828504957e+17,1.0896476800828083e+20,1.231957036094113e+18,1.396195664699843e+18,9.281632195394266e+17,5.439083908606447e+17,1.230592920201299e+17,1.45555400627866e+18,1.118813294722967e+18,1.4633303931582303e+18,1.127992586662055e+18,1.2496049342842517e+17,1.0909323688539971e+17,7.773360587074166e+20
118188.15689988485,-2443092232301869.5,-1465097401883198.8,-658987325552203.6,-145630778567365.53,-2849138779076373.5,-2100456941835489.0,-2811358775107800.0,-2054614100472316.2,-156198419893363.44,-118811070695256.67,-2680206706636430.0,19471971959221.418,6.643533639715281e+16,1.070508470516356e+20,1.1284205650502634e+18,1.1328883687656177e+18,6.964058501451721e+17,3.254971664699657e+17,7.386171502923782e+16,1.2901236980412895e+18,9.712507281166925e+17,1.2798553346068365e+18,9.537582104884042e+17,7.842330004804645e+16,6.1171306867560744e+16,4.3798489446126537e+21,4.788000240875093e+16,1.8909893025688854e+17,3.034142690627922e+17,1.2082941097450729e+20,1.2321735939106314e+18,1.532754497713491e+18,1.0397301025595409e+18,5.882294774706225e+17,1.2359300049153522e+17,1.6045738729962982e+18,1.2880365711439524e+18,1.6243410009293978e+18,1.291193309255748e+18,1.2496265648810642e+17,1.0909344153685381e+17,8.037089429989432e+20
