t(s),Flux surface 40: solute,Flux surface 41: solute,Flux surface 42: solute,Flux surface 43: solute,Flux surface 44: solute,Flux surface 45: solute,Flux surface 46: solute,Flux surface 47: solute,Flux surface 48: solute,Flux surface 49: solute,Flux surface 39: solute,Flux surface 22: solute,Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 6,Total 1 volume 7,Total 2 volume 7,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total solute surface 21
2138.4283767210013,-92537843537962.11,-45953222550677.04,-28578580766835.58,-29655575576580.977,-105477083083095.02,-53831525294884.414,-101363993955901.22,-51971515016917.67,-31077595850217.26,-25584187855787.97,-1579235285516.8018,42694045130295.89,3.886868470746459e+16,1.7763857743107346e+18,1.8701196989219626e+17,4.864243108738988e+16,2.5579429129180068e+16,1.7018404456736632e+16,1.7352765995632334e+16,5.384201584155685e+16,2.894102913694757e+16,5.217153033088995e+16,2.824407567198842e+16,1.797013715457434e+16,1.526416432957377e+16,2.1467555296162864e+20,2.702465688905957e+16,1.056820133977719e+17,1.7157535499429574e+17,1.9690559727006236e+18,1.999753217486783e+17,6.637158889980329e+16,3.833085433559704e+16,3.0890632478430016e+16,2.875355778706036e+16,6.7361977955137816e+16,3.838601260923799e+16,6.6913223314481864e+16,3.892797855455115e+16,2.8999781306172372e+16,2.7173467932340776e+16,1.0045840701699927e+20
2452.2712143931017,-106990005392061.03,-53248355908105.39,-33571485658464.797,-34805322698309.062,-121629752110158.27,-62215718528095.336,-116922545124255.05,-60322952541840.0,-36049877702499.49,-29751156734027.723,-2962000810576.1772,39854720540814.016,4.131622734505347e+16,2.1377012893469962e+18,2.1520694357438275e+17,5.550392638088022e+16,2.915819889885553e+16,1.9576364338130684e+16,1.9951719531912796e+16,6.133528496874228e+16,3.2953129726385332e+16,5.943508676235757e+16,3.2279235132740108e+16,2.045318244124988e+16,1.7380225117339474e+16,2.424402202141769e+20,2.877812824585621e+16,1.1259499563302216e+17,1.826893512239321e+17,2.3715751702869857e+18,2.300995717630965e+17,7.573444616799354e+16,4.369538403120032e+16,3.5536627904667148e+16,3.3061457838326196e+16,7.67361574354575e+16,4.37039135005319e+16,7.62297127441035e+16,4.448400958396417e+16,3.300703406652318e+16,3.094150087796899e+16,1.2352310603855138e+20
2797.498335832412,-122659334957075.62,-61131107042873.1,-39050642254526.49,-40363284833280.33,-139121778819402.83,-71286863262737.3,-133755187706592.12,-69433525827826.1,-41365927488907.13,-34186065474776.375,-5118552774419.317,37313796825932.375,4.3714786900161496e+16,2.5504711654870523e+18,2.459495112306382e+17,6.2923504410452424e+16,3.301168999537091e+16,2.237041058698923e+16,2.2735674847694628e+16,6.942851457920265e+16,3.727883580450837e+16,6.727245361218856e+16,3.666544600607764e+16,2.309439119450337e+16,1.9619370301898716e+16,2.7169357316797392e+20,3.0507549532907304e+16,1.194249422493704e+17,1.936472786824397e+17,2.8319362995319905e+18,2.6295380645327258e+17,8.585731379170685e+16,4.94716352097019e+16,4.0611189141365096e+16,3.768117014336683e+16,8.685957502700883e+16,4.943654673493275e+16,8.628063983296813e+16,5.052097081359693e+16,3.726728183291244e+16,3.492943419190427e+16,1.4898362924217752e+20
3177.2481694156536,-139638230925128.48,-69640971567863.75,-45059614023049.93,-46290407573912.586,-158055302775242.16,-81097201702264.3,-151952300890512.25,-79377032659183.75,-47022002121467.21,-38873489779286.15,-8279097385801.93,35028470637647.797,4.604795415045285e+16,3.020588619578317e+18,2.7933821053231594e+17,7.094401270068987e+16,3.715888752071851e+16,2.5421589056098148e+16,2.5683523593435788e+16,7.816800705356363e+16,4.194261334774555e+16,7.572481110649141e+16,4.143732546192794e+16,2.589163513849718e+16,2.1973771698591972e+16,3.024187897507909e+20,3.2201543784944984e+16,1.2612743009358829e+17,2.0437692802898618e+17,3.356825588934823e+18,2.986548988971544e+17,9.679837779736102e+16,5.568828850774554e+16,4.6152443329099016e+16,4.258012719265672e+16,9.778988127205147e+16,5.56164151253511e+16,9.711844479803064e+16,5.70859735780199e+16,4.177628529312782e+16,3.912391250569832e+16,1.7594642771384336e+20
3594.9729863572193,-158025154811953.75,-78820092022968.36,-51642496007029.4,-52523440593005.59,-178539711459562.7,-91704245598392.22,-171609254908526.22,-90236931655618.47,-53008357727026.51,-43790536122017.77,-12685345117501.516,32967275785629.836,4.829832684971074e+16,3.554575043017216e+18,3.1542691653559155e+17,7.96109306501397e+16,4.161992181905465e+16,2.875077214419949e+16,2.8763080807243504e+16,8.760315287410437e+16,4.697128103725642e+16,8.483545101241294e+16,4.663386225223404e+16,2.883993675141959e+16,2.4432119989239024e+16,3.346506701820565e+20,3.384764560165196e+16,1.3265333987238624e+17,2.1479931232374893e+17,3.953644013651651e+18,3.3727780955024877e+17,1.0861932074583418e+17,6.237576280422479e+16,5.219803391965155e+16,4.77068106261575e+16,1.095884958866155e+17,6.2279178455792264e+16,1.0879816134362027e+17,6.423200188564876e+16,4.652493448523897e+16,4.3505286727012136e+16,2.0345154825063983e+20
4054.4702849929417,-177924833881835.8,-88713464479449.22,-58841415467877.87,-58976262471732.88,-200691985622790.06,-103171771355617.86,-192826683417103.78,-102108047404099.72,-59309151760861.29,-48907160868802.43,-18589592900364.83,31107084424603.89,5.044847174620596e+16,4.159589543581534e+18,3.5420763255637766e+17,8.897250835350091e+16,4.641620748091092e+16,3.2377534389916852e+16,3.1932014817090316e+16,9.778662099671106e+16,5.2394504573194104e+16,9.464994431319966e+16,5.229923154303831e+16,3.193148501276116e+16,2.697983130592808e+16,3.684878750000707e+20,3.543295338735831e+16,1.3895138803903107e+17,2.2483281317259552e+17,4.630524026094653e+18,3.7883828674919955e+17,1.213855009517551e+17,6.95664189477838e+16,5.878303474138115e+16,5.29919193413896e+16,1.2232083730660581e+17,6.946432142778808e+16,1.2137762283092219e+17,7.201901131599805e+16,5.149924555314521e+16,4.804788624514594e+16,2.3063694333999858e+20
4559.917313492237,-199448612944606.16,-99369426381518.5,-66694176917422.5,-65543889601827.97,-224637141805247.94,-115571258064650.48,-215710984323272.5,-115098694753914.52,-65902476283128.555,-54186765628024.94,-26257112143797.082,29430820616261.477,5.248184173052213e+16,4.843413229926603e+18,3.9559263531030374e+17,9.907995319966662e+16,5.157070773772607e+16,3.6319179561691656e+16,3.5139904311756904e+16,1.087745775242731e+17,5.8245490683183176e+16,1.0521639327252285e+17,5.84837878922517e+16,3.5155639673518084e+16,2.959931053055844e+16,4.040959534847146e+20,3.694477582709218e+16,1.4497066463163584e+17,2.3439728218925027e+17,5.396320020744027e+18,4.2327411054017766e+17,1.35166197782464e+17,7.729494446014144e+16,6.593818323753911e+16,5.835163809556832e+16,1.3605658964345784e+17,7.721608808311752e+16,1.349177775552766e+17,8.051527228959853e+16,5.6680381826504536e+16,5.27204378337839e+16,2.568520792612769e+20
5115.909044841461,-222714903446757.88,-110840563897675.44,-75232627206424.16,-72108585857390.97,-250508726426666.56,-128983964647084.06,-240375022561612.56,-129333228229844.5,-72759968697138.12,-59586674876926.29,-35968803070110.734,27925636386811.11,5.438361711681362e+16,5.614401592224434e+18,4.393983408046702e+17,1.0998764815747701e+17,5.710839547460815e+16,4.059014591499691e+16,3.833113445087064e+16,1.2062691811435882e+17,6.456197775327467e+16,1.1658576222961381e+17,6.5245242960141736e+16,3.849867448895565e+16,3.2270111569852892e+16,4.4170064509812395e+20,3.837125012973542e+16,1.506630876780473e+17,2.4341795492459674e+17,6.260564317825077e+18,4.70426770473588e+17,1.5003490098653354e+17,8.55990224691909e+16,7.368886164379554e+16,6.369256027586979e+16,1.5086998964498835e+17,8.558481340080234e+16,1.494831049039949e+17,8.97989681321221e+16,6.204430816009287e+16,5.748636931259284e+16,2.8172074352521013e+20
5727.499949325607,-247849678642831.34,-123185212588713.14,-84481917872313.22,-78547360968567.44,-278449313036984.9,-143503936472547.28,-266939009280016.5,-144955006737841.06,-79845551515252.14,-65058257428484.54,-48023296123240.57,26581429748412.938,5.614143473338497e+16,6.481397607772308e+18,4.853338389013055e+17,1.2175338256701854e+17,6.305699141131016e+16,4.520179161611118e+16,4.144833789245207e+16,1.3340749567529342e+17,7.138765922556162e+16,1.288122792451548e+17,7.265002497865221e+16,4.194309195269385e+16,3.4968919890756468e+16,4.815731963279753e+20,3.9701905957287816e+16,1.559856707942087e+17,2.5182901148488176e+17,7.233378929292331e+18,5.200261953895132e+17,1.660696178489586e+17,9.452040251368256e+16,8.205482505524864e+16,6.891770134109906e+16,1.6684011149701942e+17,9.462883586548171e+16,1.651421212877225e+17,9.996004606515728e+16,6.756081215785285e+16,6.230385838647212e+16,3.0514606583033804e+20
6400.249944258168,-274986959075786.12,-136469715093941.8,-94460298707246.06,-84740412648074.55,-308610944210153.0,-159242293313781.72,-295531527628451.0,-162129733410671.44,-87113255379763.06,-70546765793673.98,-62738366440909.805,25389651657273.902,5.774596888971497e+16,7.45359934762914e+18,5.329970334383027e+17,1.3443857279724584e+17,6.944805147899821e+16,5.016233193615606e+16,4.443624615680126e+16,1.4718431923414358e+17,7.877419858117006e+16,1.4195389755899978e+17,8.07748022400596e+16,4.546654375152761e+16,3.7669430465949736e+16,5.240125833565366e+20,4.0928148754134344e+16,1.609024994841235e+17,2.595766171279728e+17,8.325334079948171e+18,5.7168156489162234e+17,1.833531674114998e+17,1.0410647936151029e+17,9.105023133888664e+16,7.393323345687182e+16,1.840511202699248e+17,1.0441720486169053e+17,1.8196796089654035e+17,1.111022999862012e+17,7.319194867887603e+16,6.712572091396596e+16,3.272541547257534e+20
